Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Ba1,Ba1_1_-1_-1_-1,9.30163245188714,0.5,0.5,0.5
Ba2,Ba1_1_-1_-1_-1,14.4599752818772,0.75,1,0.5
Ge1,Ba1_1_-1_-1_-1,14.4599752818772,0.75,0.5,1
Ga1,Ba1_1_-1_-1_-1,14.4599752818772,0.75,0.5,1
Ge2,Ba1_1_-1_-1_-1,12.7320745001431,0.6844,0.6844,0.6844
Ga2,Ba1_1_-1_-1_-1,12.7320745001431,0.6844,0.6844,0.6844
Ge3,Ba1_1_-1_-1_-1,12.1910223975481,0.5,0.8098,0.6185
Ga3,Ba1_1_-1_-1_-1,12.1910223975481,0.5,0.8098,0.6185
Ba1,Ba1_25_-1_-1_-1,18.6032649037743,1,1,1
Ba2,Ba1_25_-1_-1_-1,23.562095624806,1.25,1.5,1
Ge1,Ba1_25_-1_-1_-1,23.562095624806,1.25,1,1.5
Ga1,Ba1_25_-1_-1_-1,23.562095624806,1.25,1,1.5
Ge2,Ba1_25_-1_-1_-1,22.0337069520303,1.1844,1.1844,1.1844
Ga2,Ba1_25_-1_-1_-1,22.0337069520303,1.1844,1.1844,1.1844
Ge3,Ba1_25_-1_-1_-1,21.3913773065716,1,1.3098,1.1185
Ga3,Ba1_25_-1_-1_-1,21.3913773065716,1,1.3098,1.1185
Ba1,Ba2_1_-1_-1_-1,12.3049031273107,0.5,1,0.25
Ba2,Ba2_1_-1_-1_-1,18.2115733541888,0.75,1.5,0.25
Ge1,Ba2_1_-1_-1_-1,15.6569804804439,0.75,1,0.75
Ga1,Ba2_1_-1_-1_-1,15.6569804804439,0.75,1,0.75
Ge2,Ba2_1_-1_-1_-1,15.4153246091831,0.6844,1.1844,0.4344
Ga2,Ba2_1_-1_-1_-1,15.4153246091831,0.6844,1.1844,0.4344
Ge3,Ba2_1_-1_-1_-1,15.5696779722195,0.5,1.3098,0.3685
Ga3,Ba2_1_-1_-1_-1,15.5696779722195,0.5,1.3098,0.3685
Ba1,Ba2_2_-1_-1_-1,14.4599752818772,1,0.75,0.5
Ba2,Ba2_2_-1_-1_-1,19.7317421485028,1.25,1.25,0.5
Ge1,Ba2_2_-1_-1_-1,18.9868777350306,1.25,0.75,1
Ga1,Ba2_2_-1_-1_-1,18.9868777350306,1.25,0.75,1
Ge2,Ba2_2_-1_-1_-1,17.7928342610184,1.1844,0.9344,0.6844
Ga2,Ba2_2_-1_-1_-1,17.7928342610184,1.1844,0.9344,0.6844
Ge3,Ba2_2_-1_-1_-1,17.0017906594271,1,1.0598,0.6185
Ga3,Ba2_2_-1_-1_-1,17.0017906594271,1,1.0598,0.6185
Ba1,Ba2_3_-1_-1_-1,12.3049031273107,0.25,0.5,1
Ba2,Ba2_3_-1_-1_-1,16.1109,0.5,1,1
Ge1,Ba2_3_-1_-1_-1,17.8112701116456,0.5,0.5,1.5
Ga1,Ba2_3_-1_-1_-1,17.8112701116456,0.5,0.5,1.5
Ge2,Ba2_3_-1_-1_-1,15.4153246091831,0.4344,0.6844,1.1844
Ga2,Ba2_3_-1_-1_-1,15.4153246091831,0.4344,0.6844,1.1844
Ge3,Ba2_3_-1_-1_-1,15.0725419113924,0.25,0.8098,1.1185
Ga3,Ba2_3_-1_-1_-1,15.0725419113924,0.25,0.8098,1.1185
Ba1,Ba2_4_-1_-1_-1,14.4599752818772,0.5,1,0.75
Ba2,Ba2_4_-1_-1_-1,19.7317421485028,0.75,1.5,0.75
Ge1,Ba2_4_-1_-1_-1,18.9868777350306,0.75,1,1.25
Ga1,Ba2_4_-1_-1_-1,18.9868777350306,0.75,1,1.25
Ge2,Ba2_4_-1_-1_-1,17.7928342610184,0.6844,1.1844,0.9344
Ga2,Ba2_4_-1_-1_-1,17.7928342610184,0.6844,1.1844,0.9344
Ge3,Ba2_4_-1_-1_-1,17.7134224307241,0.5,1.3098,0.8685
Ga3,Ba2_4_-1_-1_-1,17.7134224307241,0.5,1.3098,0.8685
Ba1,Ba2_5_-1_-1_-1,12.3049031273107,1,0.25,0.5
Ba2,Ba2_5_-1_-1_-1,16.5523762600721,1.25,0.75,0.5
Ge1,Ba2_5_-1_-1_-1,17.4017608863299,1.25,0.25,1
Ga1,Ba2_5_-1_-1_-1,17.4017608863299,1.25,0.25,1
Ge2,Ba2_5_-1_-1_-1,15.4153246091831,1.1844,0.4344,0.6844
Ga2,Ba2_5_-1_-1_-1,15.4153246091831,1.1844,0.4344,0.6844
