Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Ba1,Ba1_1_-1_-1_-1,8.94457017790682,0.5,0.5,0.5
Ba2,Ba1_1_-1_-1_-1,13.9048994193818,0.75,0.5,1
Cu1,Ba1_1_-1_-1_-1,13.9048994193818,0.75,1,0.5
Si1,Ba1_1_-1_-1_-1,13.9048994193818,0.75,1,0.5
Si2,Ba1_1_-1_-1_-1,12.2522722296968,0.6849,0.6849,0.6849
Si3,Ba1_1_-1_-1_-1,11.7197947551381,0.5,0.6191,0.8089
Ba1,Ba1_25_-1_-1_-1,17.8891403558136,1,1,1
Ba2,Ba1_25_-1_-1_-1,22.6576161705755,1.25,1,1.5
Cu1,Ba1_25_-1_-1_-1,22.6576161705755,1.25,1.5,1
Si1,Ba1_25_-1_-1_-1,22.6576161705755,1.25,1.5,1
Si2,Ba1_25_-1_-1_-1,21.1968424076036,1.1849,1.1849,1.1849
Si3,Ba1_25_-1_-1_-1,20.5675952489829,1,1.1191,1.3089
Ba1,Ba2_1_-1_-1_-1,11.8325541375531,1,0.5,0.25
Ba2,Ba2_1_-1_-1_-1,15.9169792867161,1.25,0.5,0.75
Cu1,Ba2_1_-1_-1_-1,16.7337585388415,1.25,1,0.25
Si1,Ba2_1_-1_-1_-1,16.7337585388415,1.25,1,0.25
Si2,Ba2_1_-1_-1_-1,14.8318632539713,1.1849,0.6849,0.4349
Si3,Ba2_1_-1_-1_-1,13.4492314053528,1,0.6191,0.5589
Ba1,Ba2_2_-1_-1_-1,13.9048994193818,0.5,0.75,1
Ba2,Ba2_2_-1_-1_-1,18.9742986827906,0.75,0.75,1.5
Cu1,Ba2_2_-1_-1_-1,18.2580274203226,0.75,1.25,1
Si1,Ba2_2_-1_-1_-1,18.2580274203226,0.75,1.25,1
Si2,Ba2_2_-1_-1_-1,17.1185583539054,0.6849,0.9349,1.1849
Si3,Ba2_2_-1_-1_-1,17.0293404413415,0.5,0.8691,1.3089
Ba1,Ba2_3_-1_-1_-1,11.8325541375531,0.25,1,0.5
