Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Ba1,Ba1_1_-1_-1_-1,9.09473898292304,0.5,0.5,0.5
Ba2,Ba1_1_-1_-1_-1,14.1383463137711,0.75,1,0.5
Si1,Ba1_1_-1_-1_-1,14.1383463137711,0.75,0.5,1
Ga1,Ba1_1_-1_-1_-1,14.1383463137711,0.75,0.5,1
Si2,Ba1_1_-1_-1_-1,12.4688871455875,0.6855,0.6855,0.6855
Ga2,Ba1_1_-1_-1_-1,12.4688871455875,0.6855,0.6855,0.6855
Si3,Ba1_1_-1_-1_-1,11.8969340791519,0.5,0.8062,0.6192
Ga3,Ba1_1_-1_-1_-1,11.8969340791519,0.5,0.8062,0.6192
Ba1,Ba1_25_-1_-1_-1,18.1894779658461,1,1,1
Ba2,Ba1_25_-1_-1_-1,23.038010876769,1.25,1.5,1
Si1,Ba1_25_-1_-1_-1,23.038010876769,1.25,1,1.5
Ga1,Ba1_25_-1_-1_-1,23.038010876769,1.25,1,1.5
Si2,Ba1_25_-1_-1_-1,21.5636261285105,1.1855,1.1855,1.1855
Ga2,Ba1_25_-1_-1_-1,21.5636261285105,1.1855,1.1855,1.1855
Si3,Ba1_25_-1_-1_-1,20.8948656371749,1,1.3062,1.1192
Ga3,Ba1_25_-1_-1_-1,20.8948656371749,1,1.3062,1.1192
Ba1,Ba2_1_-1_-1_-1,12.0312087939294,0.5,1,0.25
Ba2,Ba2_1_-1_-1_-1,17.8064986959467,0.75,1.5,0.25
Si1,Ba2_1_-1_-1_-1,15.3087268785242,0.75,1,0.75
Ga1,Ba2_1_-1_-1_-1,15.3087268785242,0.75,1,0.75
Si2,Ba2_1_-1_-1_-1,15.0909858348641,0.6855,1.1855,0.4355
Ga2,Ba2_1_-1_-1_-1,15.0909858348641,0.6855,1.1855,0.4355
Si3,Ba2_1_-1_-1_-1,15.1910895821197,0.5,1.3062,0.3692
Ga3,Ba2_1_-1_-1_-1,15.1910895821197,0.5,1.3062,0.3692
Ba1,Ba2_2_-1_-1_-1,14.1383463137711,1,0.75,0.5
Ba2,Ba2_2_-1_-1_-1,19.2928548238396,1.25,1.25,0.5
Si1,Ba2_2_-1_-1_-1,18.5645582099669,1.25,0.75,1
