Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Ge1,Ge1_1_-1_-1_-1,16.440045225903,1.25,0.5,0.75
Ge2,Ge1_1_-1_-1_-1,15.2918810596998,1.1833,0.6833,0.4333
Ge3,Ge1_1_-1_-1_-1,14.3021612407553,1,0.8151,0.3648
K1,Ge1_1_-1_-1_-1,12.2213971417093,1,0.5,0.25
K2,Ge1_1_-1_-1_-1,17.2836655889531,1.25,1,0.25
Ge1,Ge1_2_-1_-1_-1,19.5978346679892,0.75,0.75,1.5
Ge2,Ge1_2_-1_-1_-1,17.6522290768877,0.6833,0.9333,1.1833
Ge3,Ge1_2_-1_-1_-1,17.2909628581524,0.5,1.0651,1.1148
K1,Ge1_2_-1_-1_-1,14.3618441161792,0.5,0.75,1
K2,Ge1_2_-1_-1_-1,18.8580252018289,0.75,1.25,1
Ge1,Ge1_3_-1_-1_-1,16.001565,0.5,1,1
Ge2,Ge1_3_-1_-1_-1,15.2918810596998,0.4333,1.1833,0.6833
Ge3,Ge1_3_-1_-1_-1,15.7143988051242,0.25,1.3151,0.6148
K1,Ge1_3_-1_-1_-1,12.2213971417093,0.25,1,0.5
K2,Ge1_3_-1_-1_-1,17.6903957211611,0.5,1.5,0.5
Ge1,Ge1_4_-1_-1_-1,19.5978346679892,1.25,0.5,1.25
Ge2,Ge1_4_-1_-1_-1,17.6522290768877,1.1833,0.6833,0.9333
Ge3,Ge1_4_-1_-1_-1,16.5685267506002,1,0.8151,0.8648
K1,Ge1_4_-1_-1_-1,14.3618441161792,1,0.5,0.75
K2,Ge1_4_-1_-1_-1,18.8580252018289,1.25,1,0.75
Ge1,Ge1_5_-1_-1_-1,18.0879823460713,0.75,0.25,1.5
Ge2,Ge1_5_-1_-1_-1,15.2918810596998,0.6833,0.4333,1.1833
Ge3,Ge1_5_-1_-1_-1,14.3603268310091,0.5,0.5651,1.1148
K1,Ge1_5_-1_-1_-1,12.2213971417093,0.5,0.25,1
K2,Ge1_5_-1_-1_-1,15.55072595954,0.75,0.75,1
Ge1,Ge1_6_-1_-1_-1,18.4770157204106,1,1,1
