Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Cs1,Cs1_1_-1_-1_-1,10.4832375128106,0.5,0.5,0.5
Cs2,Cs1_1_-1_-1_-1,16.2968549975908,0.75,1,0.5
Sn1,Cs1_1_-1_-1_-1,16.2968549975908,0.75,0.5,1
Sn2,Cs1_1_-1_-1_-1,14.3219894252516,0.68309,0.68309,0.68309
Sn3,Cs1_1_-1_-1_-1,13.6843694879871,0.5,0.8066,0.6143
Sn4,Cs1_1_-1_-1_-1,14.169191600233,0.5,0.847,0.6346
Cs1,Cs1_25_-1_-1_-1,20.9664750256213,1,1,1
Cs2,Cs1_25_-1_-1_-1,26.5552359773454,1.25,1.5,1
Sn1,Cs1_25_-1_-1_-1,26.5552359773454,1.25,1,1.5
Sn2,Cs1_25_-1_-1_-1,24.8052269380623,1.18309,1.18309,1.18309
Sn3,Cs1_25_-1_-1_-1,24.0547642465324,1,1.3066,1.1143
Sn4,Cs1_25_-1_-1_-1,24.5159160239652,1,1.347,1.1346
Cs1,Cs2_1_-1_-1_-1,13.8680196968601,0.5,1,0.25
Cs2,Cs2_1_-1_-1_-1,20.5250261114328,0.75,1.5,0.25
Sn1,Cs2_1_-1_-1_-1,17.6459181717756,0.75,1,0.75
Sn2,Cs2_1_-1_-1_-1,17.3481199368446,0.68309,1.18309,0.43309
Sn3,Cs2_1_-1_-1_-1,17.4996523974764,0.5,1.3066,0.3643
Sn4,Cs2_1_-1_-1_-1,18.0048443442068,0.5,1.347,0.3846
Cs1,Cs2_2_-1_-1_-1,16.2968549975908,1,0.75,0.5
Cs2,Cs2_2_-1_-1_-1,22.2383050022928,1.25,1.25,0.5
Sn1,Cs2_2_-1_-1_-1,21.3988189656579,1.25,0.75,1
Sn2,Cs2_2_-1_-1_-1,20.026261338812,1.18309,0.93309,0.68309
Sn3,Cs2_2_-1_-1_-1,19.1158151403164,1,1.0566,0.6143
Sn4,Cs2_2_-1_-1_-1,19.5417076404319,1,1.097,0.6346
Cs1,Cs2_3_-1_-1_-1,13.8680196968601,0.25,0.5,1
Cs2,Cs2_3_-1_-1_-1,18.1575,0.5,1,1
Sn1,Cs2_3_-1_-1_-1,20.0738715436261,0.5,0.5,1.5
Sn2,Cs2_3_-1_-1_-1,17.3481199368446,0.43309,0.68309,1.18309
Sn3,Cs2_3_-1_-1_-1,16.9243660443678,0.25,0.8066,1.1143
Sn4,Cs2_3_-1_-1_-1,17.4043893352112,0.25,0.847,1.1346
Cs1,Cs2_4_-1_-1_-1,16.2968549975908,0.5,1,0.75
Cs2,Cs2_4_-1_-1_-1,22.2383050022928,0.75,1.5,0.75
Sn1,Cs2_4_-1_-1_-1,21.3988189656579,0.75,1,1.25
Sn2,Cs2_4_-1_-1_-1,20.026261338812,0.68309,1.18309,0.93309
Sn3,Cs2_4_-1_-1_-1,19.9060755220611,0.5,1.3066,0.8643
Sn4,Cs2_4_-1_-1_-1,20.4245687426715,0.5,1.347,0.8846
Cs1,Cs2_5_-1_-1_-1,13.8680196968601,1,0.25,0.5
Cs2,Cs2_5_-1_-1_-1,18.6550578764849,1.25,0.75,0.5
Sn1,Cs2_5_-1_-1_-1,19.6123415385568,1.25,0.25,1
Sn2,Cs2_5_-1_-1_-1,17.3481199368446,1.18309,0.43309,0.68309
Sn3,Cs2_5_-1_-1_-1,15.7233095661744,1,0.5566,0.6143
Sn4,Cs2_5_-1_-1_-1,16.0551100690439,1,0.597,0.6346
Cs1,Cs2_6_-1_-1_-1,16.2968549975908,0.75,0.5,1
Cs2,Cs2_6_-1_-1_-1,20.9664750256213,1,1,1
Sn1,Cs2_6_-1_-1_-1,22.6463813334493,1,0.5,1.5
