Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Ba1,Ba1_1_-1_-1_-1,9.33116391815619,0.5,0.5,0.5
Ba2,Ba1_1_-1_-1_-1,14.505883811858,0.75,0.5,1
Ge1,Ba1_1_-1_-1_-1,14.505883811858,0.75,1,0.5
Pd1,Ba1_1_-1_-1_-1,14.505883811858,0.75,1,0.5
Ge2,Ba1_1_-1_-1_-1,12.7484227682634,0.68311,0.68311,0.68311
Ge3,Ba1_1_-1_-1_-1,12.2493014551283,0.5,0.61983,0.81133
Ba1,Ba1_25_-1_-1_-1,18.6623278363124,1,1,1
Ba2,Ba1_25_-1_-1_-1,23.6369021962085,1.25,1,1.5
Ge1,Ba1_25_-1_-1_-1,23.6369021962085,1.25,1.5,1
Pd1,Ba1_25_-1_-1_-1,23.6369021962085,1.25,1.5,1
Ge2,Ba1_25_-1_-1_-1,22.0795866864195,1.18311,1.18311,1.18311
Ge3,Ba1_25_-1_-1_-1,21.4781843833578,1,1.11983,1.31133
Ba1,Ba2_1_-1_-1_-1,12.3439695851102,1,0.5,0.25
Ba2,Ba2_1_-1_-1_-1,16.6049278894475,1.25,0.5,0.75
Ge1,Ba2_1_-1_-1_-1,17.4570092007838,1.25,1,0.25
Pd1,Ba2_1_-1_-1_-1,17.4570092007838,1.25,1,0.25
Ge2,Ba2_1_-1_-1_-1,15.441963895698,1.18311,0.68311,0.43311
Ge3,Ba2_1_-1_-1_-1,14.045517212222,1,0.61983,0.56133
Ba1,Ba2_2_-1_-1_-1,14.505883811858,0.5,0.75,1
Ba2,Ba2_2_-1_-1_-1,19.7943878486744,0.75,0.75,1.5
Ge1,Ba2_2_-1_-1_-1,19.0471585881267,0.75,1.25,1
Pd1,Ba2_2_-1_-1_-1,19.0471585881267,0.75,1.25,1
Ge2,Ba2_2_-1_-1_-1,17.8258051895313,0.68311,0.93311,1.18311
Ge3,Ba2_2_-1_-1_-1,17.7903009445272,0.5,0.86983,1.31133
Ba1,Ba2_3_-1_-1_-1,12.3439695851102,0.25,1,0.5
Ba2,Ba2_3_-1_-1_-1,16.16205,0.5,1,1
Ge1,Ba2_3_-1_-1_-1,17.8678185643212,0.5,1.5,0.5
Pd1,Ba2_3_-1_-1_-1,17.8678185643212,0.5,1.5,0.5
Ge2,Ba2_3_-1_-1_-1,15.441963895698,0.43311,1.18311,0.68311
Ge3,Ba2_3_-1_-1_-1,15.1413313282822,0.25,1.11983,0.81133
Ba1,Ba2_4_-1_-1_-1,14.505883811858,1,0.5,0.75
Ba2,Ba2_4_-1_-1_-1,19.7943878486744,1.25,0.5,1.25
Ge1,Ba2_4_-1_-1_-1,19.0471585881267,1.25,1,0.75
Pd1,Ba2_4_-1_-1_-1,19.0471585881267,1.25,1,0.75
Ge2,Ba2_4_-1_-1_-1,17.8258051895313,1.18311,0.68311,0.93311
Ge3,Ba2_4_-1_-1_-1,17.0724113312866,1,0.61983,1.06133
Ba1,Ba2_5_-1_-1_-1,12.3439695851102,0.5,0.25,1
Ba2,Ba2_5_-1_-1_-1,18.269392717295,0.75,0.25,1.5
Ge1,Ba2_5_-1_-1_-1,15.7066893453474,0.75,0.75,1
Pd1,Ba2_5_-1_-1_-1,15.7066893453474,0.75,0.75,1
Ge2,Ba2_5_-1_-1_-1,15.441963895698,0.68311,0.43311,1.18311
Ge3,Ba2_5_-1_-1_-1,15.6376521398918,0.5,0.36983,1.31133
Ba1,Ba2_6_-1_-1_-1,14.505883811858,0.75,1,0.5
Ba2,Ba2_6_-1_-1_-1,18.6623278363124,1,1,1
Ge1,Ba2_6_-1_-1_-1,20.1576179226366,1,1.5,0.5
Pd1,Ba2_6_-1_-1_-1,20.1576179226366,1,1.5,0.5
Ge2,Ba2_6_-1_-1_-1,17.8258051895313,0.93311,1.18311,0.68311
Ge3,Ba2_6_-1_-1_-1,16.9501325787682,0.75,1.11983,0.81133
Ba1,Ge1_1_-1_-1_-1,12.3439695851102,0.5,1,0.25
Ba2,Ge1_1_-1_-1_-1,15.7066893453474,0.75,1,0.75
Ge1,Ge1_1_-1_-1_-1,18.269392717295,0.75,1.5,0.25
Pd1,Ge1_1_-1_-1_-1,18.269392717295,0.75,1.5,0.25
Ge2,Ge1_1_-1_-1_-1,15.441963895698,0.68311,1.18311,0.43311
Ge3,Ge1_1_-1_-1_-1,14.5323128566106,0.5,1.11983,0.56133
Ba1,Ge1_2_-1_-1_-1,14.505883811858,1,0.75,0.5
Ba2,Ge1_2_-1_-1_-1,19.0471585881267,1.25,0.75,1
Ge1,Ge1_2_-1_-1_-1,19.7943878486744,1.25,1.25,0.5
Pd1,Ge1_2_-1_-1_-1,19.7943878486744,1.25,1.25,0.5
Ge2,Ge1_2_-1_-1_-1,17.8258051895313,1.18311,0.93311,0.68311
Ge3,Ge1_2_-1_-1_-1,16.7436917325907,1,0.86983,0.81133
Ba1,Ge1_3_-1_-1_-1,12.3439695851102,0.25,0.5,1
Ba2,Ge1_3_-1_-1_-1,17.8678185643212,0.5,0.5,1.5
Ge1,Ge1_3_-1_-1_-1,16.16205,0.5,1,1
Pd1,Ge1_3_-1_-1_-1,16.16205,0.5,1,1
Ge2,Ge1_3_-1_-1_-1,15.441963895698,0.43311,0.68311,1.18311
Ge3,Ge1_3_-1_-1_-1,15.8584975975044,0.25,0.61983,1.31133
Ba1,Ge1_4_-1_-1_-1,14.505883811858,0.5,1,0.75
Ba2,Ge1_4_-1_-1_-1,19.0471585881267,0.75,1,1.25
Ge1,Ge1_4_-1_-1_-1,19.7943878486744,0.75,1.5,0.75
Pd1,Ge1_4_-1_-1_-1,19.7943878486744,0.75,1.5,0.75
Ge2,Ge1_4_-1_-1_-1,17.8258051895313,0.68311,1.18311,0.93311
Ge3,Ge1_4_-1_-1_-1,17.4750906111593,0.5,1.11983,1.06133
Ba1,Ge1_5_-1_-1_-1,12.3439695851102,1,0.25,0.5
