Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Ba1,Ba1_1_-1_-1_-1,10.1404646579927,0.5,0.5,0.5
Ba2,Ba1_1_-1_-1_-1,15.7639929399248,0.75,1,0.5
Sn1,Ba1_1_-1_-1_-1,15.7639929399248,0.75,0.5,1
Ga1,Ba1_1_-1_-1_-1,15.7639929399248,0.75,0.5,1
Sn2,Ba1_1_-1_-1_-1,13.8723584614272,0.68401,0.68401,0.68401
Ga2,Ba1_1_-1_-1_-1,13.8723584614272,0.68401,0.68401,0.68401
Sn3,Ba1_1_-1_-1_-1,13.3090573949056,0.5,0.81209,0.61842
Ga3,Ba1_1_-1_-1_-1,13.3090573949056,0.5,0.81209,0.61842
Ba1,Ba1_25_-1_-1_-1,20.2809293159855,1,1,1
Ba2,Ba1_25_-1_-1_-1,25.686953251213,1.25,1.5,1
Sn1,Ba1_25_-1_-1_-1,25.686953251213,1.25,1,1.5
Ga1,Ba1_25_-1_-1_-1,25.686953251213,1.25,1,1.5
Sn2,Ba1_25_-1_-1_-1,24.01282311942,1.18401,1.18401,1.18401
Ga2,Ba1_25_-1_-1_-1,24.01282311942,1.18401,1.18401,1.18401
Sn3,Ba1_25_-1_-1_-1,23.3375943428636,1,1.31209,1.11842
Ga3,Ba1_25_-1_-1_-1,23.3375943428636,1,1.31209,1.11842
Ba1,Ba2_1_-1_-1_-1,13.4145738318442,0.5,1,0.25
Ba2,Ba2_1_-1_-1_-1,19.8539145596026,0.75,1.5,0.25
Sn1,Ba2_1_-1_-1_-1,17.0689454817806,0.75,1,0.75
Ga1,Ba2_1_-1_-1_-1,17.0689454817806,0.75,1,0.75
Sn2,Ba2_1_-1_-1_-1,16.7981688277632,0.68401,1.18401,0.43401
Ga2,Ba2_1_-1_-1_-1,16.7981688277632,0.68401,1.18401,0.43401
Sn3,Ba2_1_-1_-1_-1,16.9977639988633,0.5,1.31209,0.36842
Ga3,Ba2_1_-1_-1_-1,16.9977639988633,0.5,1.31209,0.36842
Ba1,Ba2_2_-1_-1_-1,15.7639929399248,1,0.75,0.5
Ba2,Ba2_2_-1_-1_-1,21.5111739721476,1.25,1.25,0.5
Sn1,Ba2_2_-1_-1_-1,20.6991368056738,1.25,0.75,1
Ga1,Ba2_2_-1_-1_-1,20.6991368056738,1.25,0.75,1
Sn2,Ba2_2_-1_-1_-1,19.3896858260633,1.18401,0.93401,0.68401
Ga2,Ba2_2_-1_-1_-1,19.3896858260633,1.18401,0.93401,0.68401
Sn3,Ba2_2_-1_-1_-1,18.5526296059653,1,1.06209,0.61842
Ga3,Ba2_2_-1_-1_-1,18.5526296059653,1,1.06209,0.61842
Ba1,Ba2_3_-1_-1_-1,13.4145738318442,0.25,0.5,1
Ba2,Ba2_3_-1_-1_-1,17.5638,0.5,1,1
Sn1,Ba2_3_-1_-1_-1,19.4175114976147,0.5,0.5,1.5
Ga1,Ba2_3_-1_-1_-1,19.4175114976147,0.5,0.5,1.5
Sn2,Ba2_3_-1_-1_-1,16.7981688277632,0.43401,0.68401,1.18401
Ga2,Ba2_3_-1_-1_-1,16.7981688277632,0.43401,0.68401,1.18401
Sn3,Ba2_3_-1_-1_-1,16.4465435162395,0.25,0.81209,1.11842
Ga3,Ba2_3_-1_-1_-1,16.4465435162395,0.25,0.81209,1.11842
Ba1,Ba2_4_-1_-1_-1,15.7639929399248,0.5,1,0.75
Ba2,Ba2_4_-1_-1_-1,21.5111739721476,0.75,1.5,0.75
Sn1,Ba2_4_-1_-1_-1,20.6991368056738,0.75,1,1.25
Ga1,Ba2_4_-1_-1_-1,20.6991368056738,0.75,1,1.25
Sn2,Ba2_4_-1_-1_-1,19.3896858260633,0.68401,1.18401,0.93401
Ga2,Ba2_4_-1_-1_-1,19.3896858260633,0.68401,1.18401,0.93401
Sn3,Ba2_4_-1_-1_-1,19.3316497113341,0.5,1.31209,0.86842
Ga3,Ba2_4_-1_-1_-1,19.3316497113341,0.5,1.31209,0.86842
Ba1,Ba2_5_-1_-1_-1,13.4145738318442,1,0.25,0.5
Ba2,Ba2_5_-1_-1_-1,18.0450891108911,1.25,0.75,0.5
