Atom1,Atom2,Distance,DeltaX,DeltaY,DeltaZ
Ba1,Ba1_1_-1_-1_-1,9.16436742538731,0.5,0.5,0.5
Ba2,Ba1_1_-1_-1_-1,14.2465881263945,0.75,0.5,1
Cu1,Ba1_1_-1_-1_-1,14.2465881263945,0.75,1,0.5
Ge1,Ba1_1_-1_-1_-1,14.2465881263945,0.75,1,0.5
Si1,Ba1_1_-1_-1_-1,14.2465881263945,0.75,1,0.5
Ge2,Ba1_1_-1_-1_-1,12.5313560174746,0.6837,0.6837,0.6837
Si2,Ba1_1_-1_-1_-1,12.5313560174746,0.6837,0.6837,0.6837
Ge3,Ba1_1_-1_-1_-1,12.0421120073468,0.5,0.6206,0.8123
Si3,Ba1_1_-1_-1_-1,12.0421120073468,0.5,0.6206,0.8123
Ba1,Ba1_25_-1_-1_-1,18.3287348507746,1,1,1
Ba2,Ba1_25_-1_-1_-1,23.2143876609556,1.25,1,1.5
Cu1,Ba1_25_-1_-1_-1,23.2143876609556,1.25,1.5,1
Ge1,Ba1_25_-1_-1_-1,23.2143876609556,1.25,1.5,1
Si1,Ba1_25_-1_-1_-1,23.2143876609556,1.25,1.5,1
Ge2,Ba1_25_-1_-1_-1,21.6957234428619,1.1837,1.1837,1.1837
Si2,Ba1_25_-1_-1_-1,21.6957234428619,1.1837,1.1837,1.1837
Ge3,Ba1_25_-1_-1_-1,21.1055883200037,1,1.1206,1.3123
Si3,Ba1_25_-1_-1_-1,21.1055883200037,1,1.1206,1.3123
Ba1,Ba2_1_-1_-1_-1,12.1233185653981,1,0.5,0.25
Ba2,Ba2_1_-1_-1_-1,16.3081113552045,1.25,0.5,0.75
Cu1,Ba2_1_-1_-1_-1,17.1449615361555,1.25,1,0.25
Ge1,Ba2_1_-1_-1_-1,17.1449615361555,1.25,1,0.25
Si1,Ba2_1_-1_-1_-1,17.1449615361555,1.25,1,0.25
Ge2,Ba2_1_-1_-1_-1,15.1759529044795,1.1837,0.6837,0.4337
