Label,x_a,y_b,z_c
Ba1_1,0.5,0.5,0.5
Ba1_25,0,0,0
Ba2_1,0.5083,0.9917,0.75
Ba2_2,0.0083,0.25,0.5083
Ba2_3,0.75,0.4917,0.0083
Ba2_4,0.4917,0.0083,0.25
Ba2_5,0.9917,0.75,0.4917
Ba2_6,0.25,0.5083,0.9917
Ba2_7,0.5083,0.0083,0.25
Ba2_8,0.0083,0.75,0.4917
Ba2_9,0.75,0.5083,0.9917
Ba2_10,0.4917,0.9917,0.75
Ba2_11,0.9917,0.25,0.5083
Ba2_12,0.25,0.4917,0.0083
Ba2_13,0.4917,0.0083,0.75
Ba2_14,0.9917,0.75,0.5083
Ba2_15,0.25,0.5083,0.0083
Ba2_16,0.5083,0.9917,0.25
Ba2_17,0.0083,0.25,0.4917
Ba2_18,0.75,0.4917,0.9917
Ba2_19,0.4917,0.9917,0.25
Ba2_20,0.9917,0.25,0.4917
Ba2_21,0.25,0.4917,0.9917
Ba2_22,0.5083,0.0083,0.75
Ba2_23,0.0083,0.75,0.5083
Ba2_24,0.75,0.5083,0.0083
Ga1_1,0.6196,0.1935,0.5
Ga1_2,0.8065,0.5,0.6196
Ga1_3,0.5,0.3804,0.8065
Ga1_4,0.3804,0.8065,0.5
Ga1_5,0.1935,0.5,0.3804
Ga1_6,0.5,0.6196,0.1935
Ga1_7,0.6196,0.8065,0.5
Ga1_8,0.8065,0.5,0.3804
Ga1_10,0.3804,0.1935,0.5
Ga1_11,0.1935,0.5,0.6196
Ga1_15,0.5,0.6196,0.8065
Ga1_18,0.5,0.3804,0.1935
Ga1_25,0.1196,0,0.6935
Ga1_26,0.3065,0.1196,0
Ga1_27,0,0.3065,0.8804
Ga1_28,0.8804,0,0.3065
Ga1_29,0.6935,0.8804,0
Ga1_30,0,0.6935,0.1196
Ga1_31,0.1196,0,0.3065
Ga1_32,0.3065,0.8804,0
Ga1_34,0.8804,0,0.6935
Ga1_35,0.6935,0.1196,0
Ga1_39,0,0.3065,0.1196
Ga1_42,0,0.6935,0.8804
Ga2_1,0.6855,0.3145,0.6855
Ga2_4,0.3145,0.6855,0.3145
Ga2_7,0.6855,0.6855,0.3145
Ga2_10,0.3145,0.3145,0.6855
Ga2_13,0.3145,0.6855,0.6855
Ga2_16,0.6855,0.3145,0.3145
Ga2_19,0.3145,0.3145,0.3145
Ga2_22,0.6855,0.6855,0.6855
Ga2_25,0.1855,0.1855,0.8145
Ga2_28,0.8145,0.8145,0.1855
Ga2_31,0.1855,0.8145,0.1855
Ga2_34,0.8145,0.1855,0.8145
Ga2_37,0.8145,0.1855,0.1855
Ga2_40,0.1855,0.8145,0.8145
Ga2_43,0.8145,0.8145,0.8145
Ga2_46,0.1855,0.1855,0.1855
Ga3_1,0,0.5,0.75
Ga3_2,0.5,0.25,0
Ga3_3,0.75,0,0.5
Ga3_4,0,0.5,0.25
Ga3_5,0.5,0.75,0
Ga3_6,0.25,0,0.5
