Label,x_a,y_b,z_c
Ba1_1,0.5,0.5,0.5
Ba1_25,0,0,0
Ba2_1,0.5,0,0.75
Ba2_2,0,0.25,0.5
Ba2_3,0.75,0.5,0
Ba2_4,0.5,0,0.25
Ba2_5,0,0.75,0.5
Ba2_6,0.25,0.5,0
Si1_1,0.6844,0.3156,0.6844
Si1_4,0.3156,0.6844,0.3156
Si1_7,0.6844,0.6844,0.3156
Si1_10,0.3156,0.3156,0.6844
Si1_13,0.3156,0.6844,0.6844
Si1_16,0.6844,0.3156,0.3156
Si1_19,0.3156,0.3156,0.3156
Si1_22,0.6844,0.6844,0.6844
Si1_25,0.1844,0.1844,0.8156
Si1_28,0.8156,0.8156,0.1844
Si1_31,0.1844,0.8156,0.1844
Si1_34,0.8156,0.1844,0.8156
Si1_37,0.8156,0.1844,0.1844
Si1_40,0.1844,0.8156,0.8156
Si1_43,0.8156,0.8156,0.8156
Si1_46,0.1844,0.1844,0.1844
Si2_1,0.6192,0.1901,0.5
Si2_2,0.8099,0.5,0.6192
Si2_3,0.5,0.3808,0.8099
Si2_4,0.3808,0.8099,0.5
Si2_5,0.1901,0.5,0.3808
Si2_6,0.5,0.6192,0.1901
Si2_7,0.6192,0.8099,0.5
Si2_8,0.8099,0.5,0.3808
Si2_10,0.3808,0.1901,0.5
Si2_11,0.1901,0.5,0.6192
Si2_15,0.5,0.6192,0.8099
Si2_18,0.5,0.3808,0.1901
Si2_25,0.1192,0,0.6901
Si2_26,0.3099,0.1192,0
Si2_27,0,0.3099,0.8808
Si2_28,0.8808,0,0.3099
Si2_29,0.6901,0.8808,0
Si2_30,0,0.6901,0.1192
Si2_31,0.1192,0,0.3099
Si2_32,0.3099,0.8808,0
Si2_34,0.8808,0,0.6901
Si2_35,0.6901,0.1192,0
Si2_39,0,0.3099,0.1192
Si2_42,0,0.6901,0.8808
Si3_1,0,0.5,0.75
Si3_2,0.5,0.25,0
Si3_3,0.75,0,0.5
Si3_4,0,0.5,0.25
Si3_5,0.5,0.75,0
Si3_6,0.25,0,0.5
