Label,x_a,y_b,z_c
Ba1_1,0.5,0.5,0.5
Ba1_25,0,0,0
Ba2_1,0,0.5,0.75
Ba2_2,0.5,0.25,0
Ba2_3,0.75,0,0.5
Ba2_4,0,0.5,0.25
Ba2_5,0.5,0.75,0
Ba2_6,0.25,0,0.5
Cu1_1,0.5,0,0.75
Cu1_2,0,0.25,0.5
Cu1_3,0.75,0.5,0
Cu1_4,0.5,0,0.25
Cu1_5,0,0.75,0.5
Cu1_6,0.25,0.5,0
Si1_1,0.68367,0.31633,0.68367
Si1_4,0.31633,0.68367,0.31633
Si1_7,0.68367,0.68367,0.31633
Si1_10,0.31633,0.31633,0.68367
Si1_13,0.31633,0.68367,0.68367
Si1_16,0.68367,0.31633,0.31633
Si1_19,0.31633,0.31633,0.31633
Si1_22,0.68367,0.68367,0.68367
Si1_25,0.18367,0.18367,0.81633
Si1_28,0.81633,0.81633,0.18367
Si1_31,0.18367,0.81633,0.18367
Si1_34,0.81633,0.18367,0.81633
Si1_37,0.81633,0.18367,0.18367
Si1_40,0.18367,0.81633,0.81633
Si1_43,0.81633,0.81633,0.81633
Si1_46,0.18367,0.18367,0.18367
Si2_1,0.8134,0.37986,0.5
Si2_2,0.62014,0.5,0.8134
Si2_3,0.5,0.1866,0.62014
Si2_4,0.1866,0.62014,0.5
Si2_5,0.37986,0.5,0.1866
Si2_6,0.5,0.8134,0.37986
Si2_7,0.8134,0.62014,0.5
Si2_8,0.62014,0.5,0.1866
Si2_10,0.1866,0.37986,0.5
Si2_11,0.37986,0.5,0.8134
Si2_15,0.5,0.8134,0.62014
Si2_18,0.5,0.1866,0.37986
Si2_25,0.3134,0,0.87986
Si2_26,0.12014,0.3134,0
Si2_27,0,0.12014,0.6866
Si2_28,0.6866,0,0.12014
Si2_29,0.87986,0.6866,0
Si2_30,0,0.87986,0.3134
Si2_31,0.3134,0,0.12014
Si2_32,0.12014,0.6866,0
Si2_34,0.6866,0,0.87986
Si2_35,0.87986,0.3134,0
Si2_39,0,0.12014,0.3134
Si2_42,0,0.87986,0.6866
