Label,x_a,y_b,z_c
Sr1_1,0.5,0.5,0.5
Sr1_25,0,0,0
Sr2_1,0.5203,0.9797,0.75
Sr2_2,0.0203,0.25,0.5203
Sr2_3,0.75,0.4797,0.0203
Sr2_4,0.4797,0.0203,0.25
Sr2_5,0.9797,0.75,0.4797
Sr2_6,0.25,0.5203,0.9797
Sr2_7,0.5203,0.0203,0.25
Sr2_8,0.0203,0.75,0.4797
Sr2_9,0.75,0.5203,0.9797
Sr2_10,0.4797,0.9797,0.75
Sr2_11,0.9797,0.25,0.5203
Sr2_12,0.25,0.4797,0.0203
Sr2_13,0.4797,0.0203,0.75
Sr2_14,0.9797,0.75,0.5203
Sr2_15,0.25,0.5203,0.0203
Sr2_16,0.5203,0.9797,0.25
Sr2_17,0.0203,0.25,0.4797
Sr2_18,0.75,0.4797,0.9797
Sr2_19,0.4797,0.9797,0.25
Sr2_20,0.9797,0.25,0.4797
Sr2_21,0.25,0.4797,0.9797
Sr2_22,0.5203,0.0203,0.75
Sr2_23,0.0203,0.75,0.5203
Sr2_24,0.75,0.5203,0.0203
Ga1_1,0.617,0.1908,0.5
Ga1_2,0.8092,0.5,0.617
Ga1_3,0.5,0.383,0.8092
Ga1_4,0.383,0.8092,0.5
Ga1_5,0.1908,0.5,0.383
Ga1_6,0.5,0.617,0.1908
Ga1_7,0.617,0.8092,0.5
Ga1_8,0.8092,0.5,0.383
Ga1_10,0.383,0.1908,0.5
Ga1_11,0.1908,0.5,0.617
Ga1_15,0.5,0.617,0.8092
Ga1_18,0.5,0.383,0.1908
Ga1_25,0.117,0,0.6908
Ga1_26,0.3092,0.117,0
Ga1_27,0,0.3092,0.883
Ga1_28,0.883,0,0.3092
Ga1_29,0.6908,0.883,0
Ga1_30,0,0.6908,0.117
Ga1_31,0.117,0,0.3092
Ga1_32,0.3092,0.883,0
Ga1_34,0.883,0,0.6908
Ga1_35,0.6908,0.117,0
Ga1_39,0,0.3092,0.117
Ga1_42,0,0.6908,0.883
Ga2_1,0.6843,0.3157,0.6843
Ga2_4,0.3157,0.6843,0.3157
Ga2_7,0.6843,0.6843,0.3157
Ga2_10,0.3157,0.3157,0.6843
Ga2_13,0.3157,0.6843,0.6843
Ga2_16,0.6843,0.3157,0.3157
Ga2_19,0.3157,0.3157,0.3157
Ga2_22,0.6843,0.6843,0.6843
Ga2_25,0.1843,0.1843,0.8157
Ga2_28,0.8157,0.8157,0.1843
Ga2_31,0.1843,0.8157,0.1843
Ga2_34,0.8157,0.1843,0.8157
Ga2_37,0.8157,0.1843,0.1843
Ga2_40,0.1843,0.8157,0.8157
Ga2_43,0.8157,0.8157,0.8157
Ga2_46,0.1843,0.1843,0.1843
Ga3_1,0,0.5,0.75
Ga3_2,0.5,0.25,0
Ga3_3,0.75,0,0.5
Ga3_4,0,0.5,0.25
Ga3_5,0.5,0.75,0
Ga3_6,0.25,0,0.5
