Label,x_a,y_b,z_c
Ge1_1,0,0.5,0.75
Ge1_2,0.5,0.25,0
Ge1_3,0.75,0,0.5
Ge1_4,0,0.5,0.25
Ge1_5,0.5,0.75,0
Ge1_6,0.25,0,0.5
Ge2_1,0.62,0.188,0.5
Ge2_2,0.812,0.5,0.62
Ge2_3,0.5,0.38,0.812
Ge2_4,0.38,0.812,0.5
Ge2_5,0.188,0.5,0.38
Ge2_6,0.5,0.62,0.188
Ge2_7,0.62,0.812,0.5
Ge2_8,0.812,0.5,0.38
Ge2_10,0.38,0.188,0.5
Ge2_11,0.188,0.5,0.62
Ge2_15,0.5,0.62,0.812
Ge2_18,0.5,0.38,0.188
Ge2_25,0.12,0,0.688
Ge2_26,0.312,0.12,0
Ge2_27,0,0.312,0.88
Ge2_28,0.88,0,0.312
Ge2_29,0.688,0.88,0
Ge2_30,0,0.688,0.12
Ge2_31,0.12,0,0.312
Ge2_32,0.312,0.88,0
Ge2_34,0.88,0,0.688
Ge2_35,0.688,0.12,0
Ge2_39,0,0.312,0.12
Ge2_42,0,0.688,0.88
In1_1,0.683,0.317,0.683
In1_4,0.317,0.683,0.317
In1_7,0.683,0.683,0.317
In1_10,0.317,0.317,0.683
In1_13,0.317,0.683,0.683
In1_16,0.683,0.317,0.317
In1_19,0.317,0.317,0.317
In1_22,0.683,0.683,0.683
In1_25,0.183,0.183,0.817
In1_28,0.817,0.817,0.183
In1_31,0.183,0.817,0.183
In1_34,0.817,0.183,0.817
In1_37,0.817,0.183,0.183
In1_40,0.183,0.817,0.817
In1_43,0.817,0.817,0.817
In1_46,0.183,0.183,0.183
K1_1,0.5,0.5,0.5
K1_25,0,0,0
K2_1,0.5,0,0.75
K2_2,0,0.25,0.5
K2_3,0.75,0.5,0
K2_4,0.5,0,0.25
K2_5,0,0.75,0.5
K2_6,0.25,0.5,0
