Label,x_a,y_b,z_c
Ba1_1,0.5,0.5,0.5
Ba1_25,0,0,0
Ba2_1,0.5,0,0.75
Ba2_2,0,0.25,0.5
Ba2_3,0.75,0.5,0
Ba2_4,0.5,0,0.25
Ba2_5,0,0.75,0.5
Ba2_6,0.25,0.5,0
Pd1_1,0,0.5,0.75
Pd1_2,0.5,0.25,0
Pd1_3,0.75,0,0.5
Pd1_4,0,0.5,0.25
Pd1_5,0.5,0.75,0
Pd1_6,0.25,0,0.5
Ge1_1,0.6835,0.3165,0.6835
Ge1_4,0.3165,0.6835,0.3165
Ge1_7,0.6835,0.6835,0.3165
Ge1_10,0.3165,0.3165,0.6835
Ge1_13,0.3165,0.6835,0.6835
Ge1_16,0.6835,0.3165,0.3165
Ge1_19,0.3165,0.3165,0.3165
Ge1_22,0.6835,0.6835,0.6835
Ge1_25,0.1835,0.1835,0.8165
Ge1_28,0.8165,0.8165,0.1835
Ge1_31,0.1835,0.8165,0.1835
Ge1_34,0.8165,0.1835,0.8165
Ge1_37,0.8165,0.1835,0.1835
Ge1_40,0.1835,0.8165,0.8165
Ge1_43,0.8165,0.8165,0.8165
Ge1_46,0.1835,0.1835,0.1835
Ge2_1,0.6197,0.1877,0.5
Ge2_2,0.8123,0.5,0.6197
Ge2_3,0.5,0.3803,0.8123
Ge2_4,0.3803,0.8123,0.5
Ge2_5,0.1877,0.5,0.3803
Ge2_6,0.5,0.6197,0.1877
Ge2_7,0.6197,0.8123,0.5
Ge2_8,0.8123,0.5,0.3803
Ge2_10,0.3803,0.1877,0.5
Ge2_11,0.1877,0.5,0.6197
Ge2_15,0.5,0.6197,0.8123
Ge2_18,0.5,0.3803,0.1877
Ge2_25,0.1197,0,0.6877
Ge2_26,0.3123,0.1197,0
Ge2_27,0,0.3123,0.8803
Ge2_28,0.8803,0,0.3123
Ge2_29,0.6877,0.8803,0
Ge2_30,0,0.6877,0.1197
Ge2_31,0.1197,0,0.3123
Ge2_32,0.3123,0.8803,0
Ge2_34,0.8803,0,0.6877
Ge2_35,0.6877,0.1197,0
Ge2_39,0,0.3123,0.1197
Ge2_42,0,0.6877,0.8803
