Label,x_a,y_b,z_c
K1_1,0.5,0.5,0.5
K1_25,0,0,0
K2_1,0.511,0.989,0.75
K2_2,0.011,0.25,0.511
K2_3,0.75,0.489,0.011
K2_4,0.489,0.011,0.25
K2_5,0.989,0.75,0.489
K2_6,0.25,0.511,0.989
K2_7,0.511,0.011,0.25
K2_8,0.011,0.75,0.489
K2_9,0.75,0.511,0.989
K2_10,0.489,0.989,0.75
K2_11,0.989,0.25,0.511
K2_12,0.25,0.489,0.011
K2_13,0.489,0.011,0.75
K2_14,0.989,0.75,0.511
K2_15,0.25,0.511,0.011
K2_16,0.511,0.989,0.25
K2_17,0.011,0.25,0.489
K2_18,0.75,0.489,0.989
K2_19,0.489,0.989,0.25
K2_20,0.989,0.25,0.489
K2_21,0.25,0.489,0.989
K2_22,0.511,0.011,0.75
K2_23,0.011,0.75,0.511
K2_24,0.75,0.511,0.011
Zn1_1,0,0.5,0.75
Zn1_2,0.5,0.25,0
Zn1_3,0.75,0,0.5
Zn1_4,0,0.5,0.25
Zn1_5,0.5,0.75,0
Zn1_6,0.25,0,0.5
Zn2_1,0.68352,0.31648,0.68352
Zn2_4,0.31648,0.68352,0.31648
Zn2_7,0.68352,0.68352,0.31648
Zn2_10,0.31648,0.31648,0.68352
Zn2_13,0.31648,0.68352,0.68352
Zn2_16,0.68352,0.31648,0.31648
Zn2_19,0.31648,0.31648,0.31648
Zn2_22,0.68352,0.68352,0.68352
Zn2_25,0.18352,0.18352,0.81648
Zn2_28,0.81648,0.81648,0.18352
Zn2_31,0.18352,0.81648,0.18352
Zn2_34,0.81648,0.18352,0.81648
Zn2_37,0.81648,0.18352,0.18352
Zn2_40,0.18352,0.81648,0.81648
Zn2_43,0.81648,0.81648,0.81648
Zn2_46,0.18352,0.18352,0.18352
Zn3_1,0.61721,0.19045,0.5
Zn3_2,0.80955,0.5,0.61721
Zn3_3,0.5,0.38279,0.80955
Zn3_4,0.38279,0.80955,0.5
Zn3_5,0.19045,0.5,0.38279
Zn3_6,0.5,0.61721,0.19045
Zn3_7,0.61721,0.80955,0.5
Zn3_8,0.80955,0.5,0.38279
Zn3_10,0.38279,0.19045,0.5
Zn3_11,0.19045,0.5,0.61721
Zn3_15,0.5,0.61721,0.80955
Zn3_18,0.5,0.38279,0.19045
Zn3_25,0.11721,0,0.69045
Zn3_26,0.30955,0.11721,0
Zn3_27,0,0.30955,0.88279
Zn3_28,0.88279,0,0.30955
Zn3_29,0.69045,0.88279,0
Zn3_30,0,0.69045,0.11721
Zn3_31,0.11721,0,0.30955
Zn3_32,0.30955,0.88279,0
Zn3_34,0.88279,0,0.69045
Zn3_35,0.69045,0.11721,0
Zn3_39,0,0.30955,0.11721
Zn3_42,0,0.69045,0.88279
