Label,x_a,y_b,z_c
Al1_1,0,0.5,0.75
Al1_2,0.5,0.25,0
Al1_3,0.75,0,0.5
Al1_4,0,0.5,0.25
Al1_5,0.5,0.75,0
Al1_6,0.25,0,0.5
Al2_1,0.683,0.317,0.683
Al2_4,0.317,0.683,0.317
Al2_7,0.683,0.683,0.317
Al2_10,0.317,0.317,0.683
Al2_13,0.317,0.683,0.683
Al2_16,0.683,0.317,0.317
Al2_19,0.317,0.317,0.317
Al2_22,0.683,0.683,0.683
Al2_25,0.183,0.183,0.817
Al2_28,0.817,0.817,0.183
Al2_31,0.183,0.817,0.183
Al2_34,0.817,0.183,0.817
Al2_37,0.817,0.183,0.183
Al2_40,0.183,0.817,0.817
Al2_43,0.817,0.817,0.817
Al2_46,0.183,0.183,0.183
Al3_1,0.616,0.19,0.5
Al3_2,0.81,0.5,0.616
Al3_3,0.5,0.384,0.81
Al3_4,0.384,0.81,0.5
Al3_5,0.19,0.5,0.384
Al3_6,0.5,0.616,0.19
Al3_7,0.616,0.81,0.5
Al3_8,0.81,0.5,0.384
Al3_10,0.384,0.19,0.5
Al3_11,0.19,0.5,0.616
Al3_15,0.5,0.616,0.81
Al3_18,0.5,0.384,0.19
Al3_25,0.116,0,0.69
Al3_26,0.31,0.116,0
Al3_27,0,0.31,0.884
Al3_28,0.884,0,0.31
Al3_29,0.69,0.884,0
Al3_30,0,0.69,0.116
Al3_31,0.116,0,0.31
Al3_32,0.31,0.884,0
Al3_34,0.884,0,0.69
Al3_35,0.69,0.116,0
Al3_39,0,0.31,0.116
Al3_42,0,0.69,0.884
K1_1,0.5,0.5,0.5
K1_25,0,0,0
K2_1,0.5,0,0.75
K2_2,0,0.25,0.5
K2_3,0.75,0.5,0
K2_4,0.5,0,0.25
K2_5,0,0.75,0.5
K2_6,0.25,0.5,0
