Label,x_a,y_b,z_c
Sr1_1,0.5,0.5,0.5
Sr1_25,0,0,0
Sr2_1,0.4765,0.0235,0.75
Sr2_2,0.9765,0.25,0.4765
Sr2_3,0.75,0.5235,0.9765
Sr2_4,0.5235,0.9765,0.25
Sr2_5,0.0235,0.75,0.5235
Sr2_6,0.25,0.4765,0.0235
Sr2_7,0.4765,0.9765,0.25
Sr2_8,0.9765,0.75,0.5235
Sr2_9,0.75,0.4765,0.0235
Sr2_10,0.5235,0.0235,0.75
Sr2_11,0.0235,0.25,0.4765
Sr2_12,0.25,0.5235,0.9765
Sr2_13,0.5235,0.9765,0.75
Sr2_14,0.0235,0.75,0.4765
Sr2_15,0.25,0.4765,0.9765
Sr2_16,0.4765,0.0235,0.25
Sr2_17,0.9765,0.25,0.5235
Sr2_18,0.75,0.5235,0.0235
Sr2_19,0.5235,0.0235,0.25
Sr2_20,0.0235,0.25,0.5235
Sr2_21,0.25,0.5235,0.0235
Sr2_22,0.4765,0.9765,0.75
Sr2_23,0.9765,0.75,0.4765
Sr2_24,0.75,0.4765,0.9765
Ga1_1,0.6172,0.1908,0.5
Ga1_2,0.8092,0.5,0.6172
Ga1_3,0.5,0.3828,0.8092
Ga1_4,0.3828,0.8092,0.5
Ga1_5,0.1908,0.5,0.3828
Ga1_6,0.5,0.6172,0.1908
Ga1_7,0.6172,0.8092,0.5
Ga1_8,0.8092,0.5,0.3828
Ga1_10,0.3828,0.1908,0.5
Ga1_11,0.1908,0.5,0.6172
Ga1_15,0.5,0.6172,0.8092
Ga1_18,0.5,0.3828,0.1908
Ga1_25,0.1172,0,0.6908
Ga1_26,0.3092,0.1172,0
Ga1_27,0,0.3092,0.8828
Ga1_28,0.8828,0,0.3092
Ga1_29,0.6908,0.8828,0
Ga1_30,0,0.6908,0.1172
Ga1_31,0.1172,0,0.3092
Ga1_32,0.3092,0.8828,0
Ga1_34,0.8828,0,0.6908
Ga1_35,0.6908,0.1172,0
Ga1_39,0,0.3092,0.1172
Ga1_42,0,0.6908,0.8828
Ga2_1,0.6841,0.3159,0.6841
Ga2_4,0.3159,0.6841,0.3159
Ga2_7,0.6841,0.6841,0.3159
Ga2_10,0.3159,0.3159,0.6841
Ga2_13,0.3159,0.6841,0.6841
Ga2_16,0.6841,0.3159,0.3159
Ga2_19,0.3159,0.3159,0.3159
Ga2_22,0.6841,0.6841,0.6841
Ga2_25,0.1841,0.1841,0.8159
Ga2_28,0.8159,0.8159,0.1841
Ga2_31,0.1841,0.8159,0.1841
Ga2_34,0.8159,0.1841,0.8159
Ga2_37,0.8159,0.1841,0.1841
Ga2_40,0.1841,0.8159,0.8159
Ga2_43,0.8159,0.8159,0.8159
Ga2_46,0.1841,0.1841,0.1841
Ga3_1,0,0.5,0.75
Ga3_2,0.5,0.25,0
Ga3_3,0.75,0,0.5
Ga3_4,0,0.5,0.25
Ga3_5,0.5,0.75,0
Ga3_6,0.25,0,0.5
