Label,x_a,y_b,z_c
Rb1_1,0.5,0,0.75
Rb1_2,0,0.25,0.5
Rb1_3,0.75,0.5,0
Rb1_4,0.5,0,0.25
Rb1_5,0,0.75,0.5
Rb1_6,0.25,0.5,0
Rb2_1,0.5,0.5,0.5
Rb2_25,0,0,0
Sn1_1,0.61813,0.18685,0.5
Sn1_2,0.81315,0.5,0.61813
Sn1_3,0.5,0.38187,0.81315
Sn1_4,0.38187,0.81315,0.5
Sn1_5,0.18685,0.5,0.38187
Sn1_6,0.5,0.61813,0.18685
Sn1_7,0.61813,0.81315,0.5
Sn1_8,0.81315,0.5,0.38187
Sn1_10,0.38187,0.18685,0.5
Sn1_11,0.18685,0.5,0.61813
Sn1_15,0.5,0.61813,0.81315
Sn1_18,0.5,0.38187,0.18685
Sn1_25,0.11813,0,0.68685
Sn1_26,0.31315,0.11813,0
Sn1_27,0,0.31315,0.88187
Sn1_28,0.88187,0,0.31315
Sn1_29,0.68685,0.88187,0
Sn1_30,0,0.68685,0.11813
Sn1_31,0.11813,0,0.31315
Sn1_32,0.31315,0.88187,0
Sn1_34,0.88187,0,0.68685
Sn1_35,0.68685,0.11813,0
Sn1_39,0,0.31315,0.11813
Sn1_42,0,0.68685,0.88187
Sn2_1,0.68325,0.31675,0.68325
Sn2_4,0.31675,0.68325,0.31675
Sn2_7,0.68325,0.68325,0.31675
Sn2_10,0.31675,0.31675,0.68325
Sn2_13,0.31675,0.68325,0.68325
Sn2_16,0.68325,0.31675,0.31675
Sn2_19,0.31675,0.31675,0.31675
Sn2_22,0.68325,0.68325,0.68325
Sn2_25,0.18325,0.18325,0.81675
Sn2_28,0.81675,0.81675,0.18325
Sn2_31,0.18325,0.81675,0.18325
Sn2_34,0.81675,0.18325,0.81675
Sn2_37,0.81675,0.18325,0.18325
Sn2_40,0.18325,0.81675,0.81675
Sn2_43,0.81675,0.81675,0.81675
Sn2_46,0.18325,0.18325,0.18325
Sn3_1,0,0.5,0.75
Sn3_2,0.5,0.25,0
Sn3_3,0.75,0,0.5
Sn3_4,0,0.5,0.25
Sn3_5,0.5,0.75,0
Sn3_6,0.25,0,0.5
