Label,x_a,y_b,z_c
Ba1_1,0.5,0.5,0.5
Ba1_25,0,0,0
Ba2_1,0.5,0,0.75
Ba2_2,0,0.25,0.5
Ba2_3,0.75,0.5,0
Ba2_4,0.5,0,0.25
Ba2_5,0,0.75,0.5
Ba2_6,0.25,0.5,0
Ga1_1,0,0.5,0.75
Ga1_2,0.5,0.25,0
Ga1_3,0.75,0,0.5
Ga1_4,0,0.5,0.25
Ga1_5,0.5,0.75,0
Ga1_6,0.25,0,0.5
Ga2_1,0.68533,0.31467,0.68533
Ga2_4,0.31467,0.68533,0.31467
Ga2_7,0.68533,0.68533,0.31467
Ga2_10,0.31467,0.31467,0.68533
Ga2_13,0.31467,0.68533,0.68533
Ga2_16,0.68533,0.31467,0.31467
Ga2_19,0.31467,0.31467,0.31467
Ga2_22,0.68533,0.68533,0.68533
Ga2_25,0.18533,0.18533,0.81467
Ga2_28,0.81467,0.81467,0.18533
Ga2_31,0.18533,0.81467,0.18533
Ga2_34,0.81467,0.18533,0.81467
Ga2_37,0.81467,0.18533,0.18533
Ga2_40,0.18533,0.81467,0.81467
Ga2_43,0.81467,0.81467,0.81467
Ga2_46,0.18533,0.18533,0.18533
Ga3_1,0.61922,0.19379,0.5
Ga3_2,0.80621,0.5,0.61922
Ga3_3,0.5,0.38078,0.80621
Ga3_4,0.38078,0.80621,0.5
Ga3_5,0.19379,0.5,0.38078
Ga3_6,0.5,0.61922,0.19379
Ga3_7,0.61922,0.80621,0.5
Ga3_8,0.80621,0.5,0.38078
Ga3_10,0.38078,0.19379,0.5
Ga3_11,0.19379,0.5,0.61922
Ga3_15,0.5,0.61922,0.80621
Ga3_18,0.5,0.38078,0.19379
Ga3_25,0.11922,0,0.69379
Ga3_26,0.30621,0.11922,0
Ga3_27,0,0.30621,0.88078
Ga3_28,0.88078,0,0.30621
Ga3_29,0.69379,0.88078,0
Ga3_30,0,0.69379,0.11922
Ga3_31,0.11922,0,0.30621
Ga3_32,0.30621,0.88078,0
Ga3_34,0.88078,0,0.69379
Ga3_35,0.69379,0.11922,0
Ga3_39,0,0.30621,0.11922
Ga3_42,0,0.69379,0.88078
