Label,x_a,y_b,z_c
Ba1_1,0.5,0.5,0.5
Ba1_25,0,0,0
Ba2_1,0.5,0,0.75
Ba2_2,0,0.25,0.5
Ba2_3,0.75,0.5,0
Ba2_4,0.5,0,0.25
Ba2_5,0,0.75,0.5
Ba2_6,0.25,0.5,0
Ba3_1,0.5156,0,0.74893
Ba3_2,0,0.25107,0.5156
Ba3_3,0.74893,0.4844,0
Ba3_4,0.4844,0,0.25107
Ba3_5,0,0.74893,0.4844
Ba3_6,0.25107,0.5156,0
Ba3_7,0.5156,0,0.25107
Ba3_9,0.74893,0.5156,0
Ba3_10,0.4844,0,0.74893
Ba3_12,0.25107,0.4844,0
Ba3_14,0,0.74893,0.5156
Ba3_17,0,0.25107,0.4844
Ba3_25,0.0156,0.24893,0.5
Ba3_26,0.5,0.0156,0.75107
Ba3_27,0.24893,0.5,0.9844
Ba3_28,0.9844,0.75107,0.5
Ba3_29,0.5,0.9844,0.24893
Ba3_30,0.75107,0.5,0.0156
Ba3_31,0.0156,0.75107,0.5
Ba3_33,0.24893,0.5,0.0156
Ba3_34,0.9844,0.24893,0.5
Ba3_36,0.75107,0.5,0.9844
Ba3_38,0.5,0.0156,0.24893
Ba3_41,0.5,0.9844,0.75107
Ga1_1,0.75,0,0.5
Ga1_2,0,0.5,0.75
Ga1_3,0.5,0.25,0
Ga1_4,0.25,0,0.5
Ga1_5,0,0.5,0.25
Ga1_6,0.5,0.75,0
Ga2_1,0.684516,0.315484,0.684516
Ga2_4,0.315484,0.684516,0.315484
Ga2_7,0.684516,0.684516,0.315484
Ga2_10,0.315484,0.315484,0.684516
Ga2_13,0.315484,0.684516,0.684516
Ga2_16,0.684516,0.315484,0.315484
Ga2_19,0.315484,0.315484,0.315484
Ga2_22,0.684516,0.684516,0.684516
Ga2_25,0.184516,0.184516,0.815484
Ga2_28,0.815484,0.815484,0.184516
Ga2_31,0.184516,0.815484,0.184516
Ga2_34,0.815484,0.184516,0.815484
Ga2_37,0.815484,0.184516,0.184516
Ga2_40,0.184516,0.815484,0.815484
Ga2_43,0.815484,0.815484,0.815484
Ga2_46,0.184516,0.184516,0.184516
Ga3_1,0.617977,0.19153,0.5
Ga3_2,0.80847,0.5,0.617977
Ga3_3,0.5,0.382023,0.80847
Ga3_4,0.382023,0.80847,0.5
Ga3_5,0.19153,0.5,0.382023
Ga3_6,0.5,0.617977,0.19153
Ga3_7,0.617977,0.80847,0.5
Ga3_8,0.80847,0.5,0.382023
Ga3_10,0.382023,0.19153,0.5
Ga3_11,0.19153,0.5,0.617977
Ga3_15,0.5,0.617977,0.80847
Ga3_18,0.5,0.382023,0.19153
Ga3_25,0.117977,0,0.69153
Ga3_26,0.30847,0.117977,0
Ga3_27,0,0.30847,0.882023
Ga3_28,0.882023,0,0.30847
Ga3_29,0.69153,0.882023,0
Ga3_30,0,0.69153,0.117977
Ga3_31,0.117977,0,0.30847
Ga3_32,0.30847,0.882023,0
Ga3_34,0.882023,0,0.69153
Ga3_35,0.69153,0.117977,0
Ga3_39,0,0.30847,0.117977
Ga3_42,0,0.69153,0.882023
