Label,x_a,y_b,z_c
Sr1_1,0.5,0.5,0.5
Sr1_25,0,0,0
Sr2_1,0.4764,0.0236,0.75
Sr2_2,0.9764,0.25,0.4764
Sr2_3,0.75,0.5236,0.9764
Sr2_4,0.5236,0.9764,0.25
Sr2_5,0.0236,0.75,0.5236
Sr2_6,0.25,0.4764,0.0236
Sr2_7,0.4764,0.9764,0.25
Sr2_8,0.9764,0.75,0.5236
Sr2_9,0.75,0.4764,0.0236
Sr2_10,0.5236,0.0236,0.75
Sr2_11,0.0236,0.25,0.4764
Sr2_12,0.25,0.5236,0.9764
Sr2_13,0.5236,0.9764,0.75
Sr2_14,0.0236,0.75,0.4764
Sr2_15,0.25,0.4764,0.9764
Sr2_16,0.4764,0.0236,0.25
Sr2_17,0.9764,0.25,0.5236
Sr2_18,0.75,0.5236,0.0236
Sr2_19,0.5236,0.0236,0.25
Sr2_20,0.0236,0.25,0.5236
Sr2_21,0.25,0.5236,0.0236
Sr2_22,0.4764,0.9764,0.75
Sr2_23,0.9764,0.75,0.4764
Sr2_24,0.75,0.4764,0.9764
Ga1_1,0,0.5,0.75
Ga1_2,0.5,0.25,0
Ga1_3,0.75,0,0.5
Ga1_4,0,0.5,0.25
Ga1_5,0.5,0.75,0
Ga1_6,0.25,0,0.5
Ga2_1,0.68418,0.31582,0.68418
Ga2_4,0.31582,0.68418,0.31582
Ga2_7,0.68418,0.68418,0.31582
Ga2_10,0.31582,0.31582,0.68418
Ga2_13,0.31582,0.68418,0.68418
Ga2_16,0.68418,0.31582,0.31582
Ga2_19,0.31582,0.31582,0.31582
Ga2_22,0.68418,0.68418,0.68418
Ga2_25,0.18418,0.18418,0.81582
Ga2_28,0.81582,0.81582,0.18418
Ga2_31,0.18418,0.81582,0.18418
Ga2_34,0.81582,0.18418,0.81582
Ga2_37,0.81582,0.18418,0.18418
Ga2_40,0.18418,0.81582,0.81582
Ga2_43,0.81582,0.81582,0.81582
Ga2_46,0.18418,0.18418,0.18418
Ga3_1,0.6168,0.1911,0.5
Ga3_2,0.8089,0.5,0.6168
Ga3_3,0.5,0.3832,0.8089
Ga3_4,0.3832,0.8089,0.5
Ga3_5,0.1911,0.5,0.3832
Ga3_6,0.5,0.6168,0.1911
Ga3_7,0.6168,0.8089,0.5
Ga3_8,0.8089,0.5,0.3832
Ga3_10,0.3832,0.1911,0.5
Ga3_11,0.1911,0.5,0.6168
Ga3_15,0.5,0.6168,0.8089
Ga3_18,0.5,0.3832,0.1911
Ga3_25,0.1168,0,0.6911
Ga3_26,0.3089,0.1168,0
Ga3_27,0,0.3089,0.8832
Ga3_28,0.8832,0,0.3089
Ga3_29,0.6911,0.8832,0
Ga3_30,0,0.6911,0.1168
Ga3_31,0.1168,0,0.3089
Ga3_32,0.3089,0.8832,0
Ga3_34,0.8832,0,0.6911
Ga3_35,0.6911,0.1168,0
Ga3_39,0,0.3089,0.1168
Ga3_42,0,0.6911,0.8832
