Label,x_a,y_b,z_c
Ge1_1,0,0.5,0.75
Ge1_2,0.5,0.25,0
Ge1_3,0.75,0,0.5
Ge1_4,0,0.5,0.25
Ge1_5,0.5,0.75,0
Ge1_6,0.25,0,0.5
Ga1_1,0.683,0.317,0.683
Ga1_4,0.317,0.683,0.317
Ga1_7,0.683,0.683,0.317
Ga1_10,0.317,0.317,0.683
Ga1_13,0.317,0.683,0.683
Ga1_16,0.683,0.317,0.317
Ga1_19,0.317,0.317,0.317
Ga1_22,0.683,0.683,0.683
Ga1_25,0.183,0.183,0.817
Ga1_28,0.817,0.817,0.183
Ga1_31,0.183,0.817,0.183
Ga1_34,0.817,0.183,0.817
Ga1_37,0.817,0.183,0.183
Ga1_40,0.183,0.817,0.817
Ga1_43,0.817,0.817,0.817
Ga1_46,0.183,0.183,0.183
Ge2_1,0.616,0.19,0.5
Ge2_2,0.81,0.5,0.616
Ge2_3,0.5,0.384,0.81
Ge2_4,0.384,0.81,0.5
Ge2_5,0.19,0.5,0.384
Ge2_6,0.5,0.616,0.19
Ge2_7,0.616,0.81,0.5
Ge2_8,0.81,0.5,0.384
Ge2_10,0.384,0.19,0.5
Ge2_11,0.19,0.5,0.616
Ge2_15,0.5,0.616,0.81
Ge2_18,0.5,0.384,0.19
Ge2_25,0.116,0,0.69
Ge2_26,0.31,0.116,0
Ge2_27,0,0.31,0.884
Ge2_28,0.884,0,0.31
Ge2_29,0.69,0.884,0
Ge2_30,0,0.69,0.116
Ge2_31,0.116,0,0.31
Ge2_32,0.31,0.884,0
Ge2_34,0.884,0,0.69
Ge2_35,0.69,0.116,0
Ge2_39,0,0.31,0.116
Ge2_42,0,0.69,0.884
Na1_1,0.5,0.5,0.5
Na1_25,0,0,0
Na2_1,0.5,0,0.75
Na2_2,0,0.25,0.5
Na2_3,0.75,0.5,0
Na2_4,0.5,0,0.25
Na2_5,0,0.75,0.5
Na2_6,0.25,0.5,0
