Label,x_a,y_b,z_c
Rb1_1,0.5,0,0.75
Rb1_2,0,0.25,0.5
Rb1_3,0.75,0.5,0
Rb1_4,0.5,0,0.25
Rb1_5,0,0.75,0.5
Rb1_6,0.25,0.5,0
Rb2_1,0.5,0.5,0.5
Rb2_25,0,0,0
Sn1_1,0.61536,0.18963,0.5
Sn1_2,0.81037,0.5,0.61536
Sn1_3,0.5,0.38464,0.81037
Sn1_4,0.38464,0.81037,0.5
Sn1_5,0.18963,0.5,0.38464
Sn1_6,0.5,0.61536,0.18963
Sn1_7,0.61536,0.81037,0.5
Sn1_8,0.81037,0.5,0.38464
Sn1_10,0.38464,0.18963,0.5
Sn1_11,0.18963,0.5,0.61536
Sn1_15,0.5,0.61536,0.81037
Sn1_18,0.5,0.38464,0.18963
Sn1_25,0.11536,0,0.68963
Sn1_26,0.31037,0.11536,0
Sn1_27,0,0.31037,0.88464
Sn1_28,0.88464,0,0.31037
Sn1_29,0.68963,0.88464,0
Sn1_30,0,0.68963,0.11536
Sn1_31,0.11536,0,0.31037
Sn1_32,0.31037,0.88464,0
Sn1_34,0.88464,0,0.68963
Sn1_35,0.68963,0.11536,0
Sn1_39,0,0.31037,0.11536
Sn1_42,0,0.68963,0.88464
Sn2_1,0.6349,0.1509,0.5
Sn2_2,0.8491,0.5,0.6349
Sn2_3,0.5,0.3651,0.8491
Sn2_4,0.3651,0.8491,0.5
Sn2_5,0.1509,0.5,0.3651
Sn2_6,0.5,0.6349,0.1509
Sn2_7,0.6349,0.8491,0.5
Sn2_8,0.8491,0.5,0.3651
Sn2_10,0.3651,0.1509,0.5
Sn2_11,0.1509,0.5,0.6349
Sn2_15,0.5,0.6349,0.8491
Sn2_18,0.5,0.3651,0.1509
Sn2_25,0.1349,0,0.6509
Sn2_26,0.3491,0.1349,0
Sn2_27,0,0.3491,0.8651
Sn2_28,0.8651,0,0.3491
Sn2_29,0.6509,0.8651,0
Sn2_30,0,0.6509,0.1349
Sn2_31,0.1349,0,0.3491
Sn2_32,0.3491,0.8651,0
Sn2_34,0.8651,0,0.6509
Sn2_35,0.6509,0.1349,0
Sn2_39,0,0.3491,0.1349
Sn2_42,0,0.6509,0.8651
Sn3_1,0.68271,0.31729,0.68271
Sn3_4,0.31729,0.68271,0.31729
Sn3_7,0.68271,0.68271,0.31729
Sn3_10,0.31729,0.31729,0.68271
Sn3_13,0.31729,0.68271,0.68271
Sn3_16,0.68271,0.31729,0.31729
Sn3_19,0.31729,0.31729,0.31729
Sn3_22,0.68271,0.68271,0.68271
Sn3_25,0.18271,0.18271,0.81729
Sn3_28,0.81729,0.81729,0.18271
Sn3_31,0.18271,0.81729,0.18271
Sn3_34,0.81729,0.18271,0.81729
Sn3_37,0.81729,0.18271,0.18271
Sn3_40,0.18271,0.81729,0.81729
Sn3_43,0.81729,0.81729,0.81729
Sn3_46,0.18271,0.18271,0.18271
Sn4_1,0,0.5,0.75
Sn4_2,0.5,0.25,0
Sn4_3,0.75,0,0.5
Sn4_4,0,0.5,0.25
Sn4_5,0.5,0.75,0
Sn4_6,0.25,0,0.5
