Label,x_a,y_b,z_c
Ba1_1,0.5,0.5,0.5
Ba1_25,0,0,0
Ba2_1,0,0.5,0.75
Ba2_2,0.5,0.25,0
Ba2_3,0.75,0,0.5
Ba2_4,0,0.5,0.25
Ba2_5,0.5,0.75,0
Ba2_6,0.25,0,0.5
Pd1_1,0.5,0,0.75
Pd1_2,0,0.25,0.5
Pd1_3,0.75,0.5,0
Pd1_4,0.5,0,0.25
Pd1_5,0,0.75,0.5
Pd1_6,0.25,0.5,0
Zn2_1,0.68305,0.31695,0.68305
Zn2_4,0.31695,0.68305,0.31695
Zn2_7,0.68305,0.68305,0.31695
Zn2_10,0.31695,0.31695,0.68305
Zn2_13,0.31695,0.68305,0.68305
Zn2_16,0.68305,0.31695,0.31695
Zn2_19,0.31695,0.31695,0.31695
Zn2_22,0.68305,0.68305,0.68305
Zn2_25,0.18305,0.18305,0.81695
Zn2_28,0.81695,0.81695,0.18305
Zn2_31,0.18305,0.81695,0.18305
Zn2_34,0.81695,0.18305,0.81695
Zn2_37,0.81695,0.18305,0.18305
Zn2_40,0.18305,0.81695,0.81695
Zn2_43,0.81695,0.81695,0.81695
Zn2_46,0.18305,0.18305,0.18305
Ge2_1,0.8105,0.3882,0.5
Ge2_2,0.6118,0.5,0.8105
Ge2_3,0.5,0.1895,0.6118
Ge2_4,0.1895,0.6118,0.5
Ge2_5,0.3882,0.5,0.1895
Ge2_6,0.5,0.8105,0.3882
Ge2_7,0.8105,0.6118,0.5
Ge2_8,0.6118,0.5,0.1895
Ge2_10,0.1895,0.3882,0.5
Ge2_11,0.3882,0.5,0.8105
Ge2_15,0.5,0.8105,0.6118
Ge2_18,0.5,0.1895,0.3882
Ge2_25,0.3105,0,0.8882
Ge2_26,0.1118,0.3105,0
Ge2_27,0,0.1118,0.6895
Ge2_28,0.6895,0,0.1118
Ge2_29,0.8882,0.6895,0
Ge2_30,0,0.8882,0.3105
Ge2_31,0.3105,0,0.1118
Ge2_32,0.1118,0.6895,0
Ge2_34,0.6895,0,0.8882
Ge2_35,0.8882,0.3105,0
Ge2_39,0,0.1118,0.3105
Ge2_42,0,0.8882,0.6895
