Label,x_a,y_b,z_c
Sr1_1,0.5,0.5,0.5
Sr1_25,0,0,0
Sr2_1,0.5194,0.9804,0.75
Sr2_2,0.0196,0.25,0.5194
Sr2_3,0.75,0.4806,0.0196
Sr2_4,0.4806,0.0196,0.25
Sr2_5,0.9804,0.75,0.4806
Sr2_6,0.25,0.5194,0.9804
Sr2_7,0.5194,0.0196,0.25
Sr2_8,0.0196,0.75,0.4806
Sr2_9,0.75,0.5194,0.9804
Sr2_10,0.4806,0.9804,0.75
Sr2_11,0.9804,0.25,0.5194
Sr2_12,0.25,0.4806,0.0196
Sr2_13,0.4806,0.0196,0.75
Sr2_14,0.9804,0.75,0.5194
Sr2_15,0.25,0.5194,0.0196
Sr2_16,0.5194,0.9804,0.25
Sr2_17,0.0196,0.25,0.4806
Sr2_18,0.75,0.4806,0.9804
Sr2_19,0.4806,0.9804,0.25
Sr2_20,0.9804,0.25,0.4806
Sr2_21,0.25,0.4806,0.9804
Sr2_22,0.5194,0.0196,0.75
Sr2_23,0.0196,0.75,0.5194
Sr2_24,0.75,0.5194,0.0196
Sr2_25,0.0194,0.25,0.4804
Sr2_26,0.5196,0.0194,0.75
Sr2_27,0.25,0.5196,0.9806
Sr2_28,0.9806,0.75,0.5196
Sr2_29,0.4804,0.9806,0.25
Sr2_30,0.75,0.4804,0.0194
Sr2_31,0.0194,0.75,0.5196
Sr2_32,0.5196,0.9806,0.25
Sr2_33,0.25,0.4804,0.0194
Sr2_34,0.9806,0.25,0.4804
Sr2_35,0.4804,0.0194,0.75
Sr2_36,0.75,0.5196,0.9806
Sr2_37,0.9806,0.25,0.5196
Sr2_38,0.4804,0.0194,0.25
Sr2_39,0.75,0.5196,0.0194
Sr2_40,0.0194,0.75,0.4804
Sr2_41,0.5196,0.9806,0.75
Sr2_42,0.25,0.4804,0.9806
Sr2_43,0.9806,0.75,0.4804
Sr2_44,0.4804,0.9806,0.75
Sr2_45,0.75,0.4804,0.9806
Sr2_46,0.0194,0.25,0.5196
Sr2_47,0.5196,0.0194,0.25
Sr2_48,0.25,0.5196,0.0194
Ge1_1,0.6167,0.1896,0.5
Ge1_2,0.8104,0.5,0.6167
Ge1_3,0.5,0.3833,0.8104
Ge1_4,0.3833,0.8104,0.5
Ge1_5,0.1896,0.5,0.3833
Ge1_6,0.5,0.6167,0.1896
Ge1_7,0.6167,0.8104,0.5
Ge1_8,0.8104,0.5,0.3833
Ge1_10,0.3833,0.1896,0.5
Ge1_11,0.1896,0.5,0.6167
Ge1_15,0.5,0.6167,0.8104
Ge1_18,0.5,0.3833,0.1896
Ge1_25,0.1167,0,0.6896
Ge1_26,0.3104,0.1167,0
Ge1_27,0,0.3104,0.8833
Ge1_28,0.8833,0,0.3104
Ge1_29,0.6896,0.8833,0
Ge1_30,0,0.6896,0.1167
Ge1_31,0.1167,0,0.3104
Ge1_32,0.3104,0.8833,0
Ge1_34,0.8833,0,0.6896
Ge1_35,0.6896,0.1167,0
Ge1_39,0,0.3104,0.1167
Ge1_42,0,0.6896,0.8833
Zn1_1,0.6837,0.3163,0.6837
Zn1_4,0.3163,0.6837,0.3163
Zn1_7,0.6837,0.6837,0.3163
Zn1_10,0.3163,0.3163,0.6837
Zn1_13,0.3163,0.6837,0.6837
Zn1_16,0.6837,0.3163,0.3163
Zn1_19,0.3163,0.3163,0.3163
Zn1_22,0.6837,0.6837,0.6837
Zn1_25,0.1837,0.1837,0.8163
Zn1_28,0.8163,0.8163,0.1837
Zn1_31,0.1837,0.8163,0.1837
Zn1_34,0.8163,0.1837,0.8163
Zn1_37,0.8163,0.1837,0.1837
Zn1_40,0.1837,0.8163,0.8163
Zn1_43,0.8163,0.8163,0.8163
Zn1_46,0.1837,0.1837,0.1837
Zn2_1,0,0.5,0.75
Zn2_2,0.5,0.25,0
Zn2_3,0.75,0,0.5
Zn2_4,0,0.5,0.25
Zn2_5,0.5,0.75,0
Zn2_6,0.25,0,0.5
