Label,x_a,y_b,z_c
Br1_1,0.5,0.5,0.5
Br1_25,0,0,0
Br2_1,0.75,0.5,0
Br2_2,0.5,0,0.75
Br2_3,0,0.25,0.5
Br2_4,0.25,0.5,0
Br2_5,0.5,0,0.25
Br2_6,0,0.75,0.5
Sn1_1,0.5,0.3852,0.8087
Sn1_2,0.6148,0.1913,0.5
Sn1_3,0.8087,0.5,0.6148
Sn1_4,0.5,0.6148,0.1913
Sn1_5,0.3852,0.8087,0.5
Sn1_6,0.1913,0.5,0.3852
Sn1_8,0.6148,0.8087,0.5
Sn1_9,0.8087,0.5,0.3852
Sn1_11,0.3852,0.1913,0.5
Sn1_12,0.1913,0.5,0.6148
Sn1_13,0.5,0.6148,0.8087
Sn1_16,0.5,0.3852,0.1913
Sn1_25,0,0.3087,0.8852
Sn1_26,0.1148,0,0.6913
Sn1_27,0.3087,0.1148,0
Sn1_28,0,0.6913,0.1148
Sn1_29,0.8852,0,0.3087
Sn1_30,0.6913,0.8852,0
Sn1_32,0.1148,0,0.3087
Sn1_33,0.3087,0.8852,0
Sn1_35,0.8852,0,0.6913
Sn1_36,0.6913,0.1148,0
Sn1_37,0,0.3087,0.1148
Sn1_40,0,0.6913,0.8852
Sn2_1,0.5,0.3481,0.8464
Sn2_2,0.6519,0.1536,0.5
Sn2_3,0.8464,0.5,0.6519
Sn2_4,0.5,0.6519,0.1536
Sn2_5,0.3481,0.8464,0.5
Sn2_6,0.1536,0.5,0.3481
Sn2_8,0.6519,0.8464,0.5
Sn2_9,0.8464,0.5,0.3481
Sn2_11,0.3481,0.1536,0.5
Sn2_12,0.1536,0.5,0.6519
Sn2_13,0.5,0.6519,0.8464
Sn2_16,0.5,0.3481,0.1536
Sn2_25,0,0.3464,0.8481
Sn2_26,0.1519,0,0.6536
Sn2_27,0.3464,0.1519,0
Sn2_28,0,0.6536,0.1519
Sn2_29,0.8481,0,0.3464
Sn2_30,0.6536,0.8481,0
Sn2_32,0.1519,0,0.3464
Sn2_33,0.3464,0.8481,0
Sn2_35,0.8481,0,0.6536
Sn2_36,0.6536,0.1519,0
Sn2_37,0,0.3464,0.1519
Sn2_40,0,0.6536,0.8481
P1_1,0.69163,0.30837,0.69163
P1_4,0.30837,0.69163,0.30837
P1_7,0.69163,0.69163,0.30837
P1_10,0.30837,0.30837,0.69163
P1_13,0.30837,0.69163,0.69163
P1_16,0.69163,0.30837,0.30837
P1_19,0.30837,0.30837,0.30837
P1_22,0.69163,0.69163,0.69163
P1_25,0.19163,0.19163,0.80837
P1_28,0.80837,0.80837,0.19163
P1_31,0.19163,0.80837,0.19163
P1_34,0.80837,0.19163,0.80837
P1_37,0.80837,0.19163,0.19163
P1_40,0.19163,0.80837,0.80837
P1_43,0.80837,0.80837,0.80837
P1_46,0.19163,0.19163,0.19163
P2_1,0.5,0.25,0
P2_2,0.75,0,0.5
P2_3,0,0.5,0.75
P2_4,0.5,0.75,0
P2_5,0.25,0,0.5
P2_6,0,0.5,0.25
