Label,x_a,y_b,z_c
Ba1_1_-1_-1_-1,-0.5,-0.5,-0.5
Ba1_25_-1_-1_-1,-1,-1,-1
Ba2_1_-1_-1_-1,-0.5,-1,-0.25
Ba2_2_-1_-1_-1,-1,-0.75,-0.5
Ba2_3_-1_-1_-1,-0.25,-0.5,-1
Ba2_4_-1_-1_-1,-0.5,-1,-0.75
Ba2_5_-1_-1_-1,-1,-0.25,-0.5
Ba2_6_-1_-1_-1,-0.75,-0.5,-1
Au1_1_-1_-1_-1,-1,-0.5,-0.25
Au1_2_-1_-1_-1,-0.5,-0.75,-1
Au1_3_-1_-1_-1,-0.25,-1,-0.5
Au1_4_-1_-1_-1,-1,-0.5,-0.75
Au1_5_-1_-1_-1,-0.5,-0.25,-1
Au1_6_-1_-1_-1,-0.75,-1,-0.5
Ga2_1_-1_-1_-1,-0.31716,-0.68284,-0.31716
Ga2_4_-1_-1_-1,-0.68284,-0.31716,-0.68284
Ga2_7_-1_-1_-1,-0.31716,-0.31716,-0.68284
Ga2_10_-1_-1_-1,-0.68284,-0.68284,-0.31716
Ga2_13_-1_-1_-1,-0.68284,-0.31716,-0.31716
Ga2_16_-1_-1_-1,-0.31716,-0.68284,-0.68284
Ga2_19_-1_-1_-1,-0.68284,-0.68284,-0.68284
Ga2_22_-1_-1_-1,-0.31716,-0.31716,-0.31716
Ga2_25_-1_-1_-1,-0.81716,-0.81716,-0.18284
Ga2_28_-1_-1_-1,-0.18284,-0.18284,-0.81716
Ga2_31_-1_-1_-1,-0.81716,-0.18284,-0.81716
Ga2_34_-1_-1_-1,-0.18284,-0.81716,-0.18284
Ga2_37_-1_-1_-1,-0.18284,-0.81716,-0.81716
Ga2_40_-1_-1_-1,-0.81716,-0.18284,-0.18284
Ga2_43_-1_-1_-1,-0.18284,-0.18284,-0.18284
Ga2_46_-1_-1_-1,-0.81716,-0.81716,-0.81716
Ga3_1_-1_-1_-1,-0.37945,-0.8074,-0.5
Ga3_2_-1_-1_-1,-0.1926,-0.5,-0.37945
Ga3_3_-1_-1_-1,-0.5,-0.62055,-0.1926
Ga3_4_-1_-1_-1,-0.62055,-0.1926,-0.5
Ga3_5_-1_-1_-1,-0.8074,-0.5,-0.62055
Ga3_6_-1_-1_-1,-0.5,-0.37945,-0.8074
Ga3_7_-1_-1_-1,-0.37945,-0.1926,-0.5
Ga3_8_-1_-1_-1,-0.1926,-0.5,-0.62055
Ga3_10_-1_-1_-1,-0.62055,-0.8074,-0.5
Ga3_11_-1_-1_-1,-0.8074,-0.5,-0.37945
Ga3_15_-1_-1_-1,-0.5,-0.37945,-0.1926
Ga3_18_-1_-1_-1,-0.5,-0.62055,-0.8074
Ga3_25_-1_-1_-1,-0.87945,-1,-0.3074
Ga3_26_-1_-1_-1,-0.6926,-0.87945,-1
Ga3_27_-1_-1_-1,-1,-0.6926,-0.12055
Ga3_28_-1_-1_-1,-0.12055,-1,-0.6926
Ga3_29_-1_-1_-1,-0.3074,-0.12055,-1
Ga3_30_-1_-1_-1,-1,-0.3074,-0.87945
Ga3_31_-1_-1_-1,-0.87945,-1,-0.6926
Ga3_32_-1_-1_-1,-0.6926,-0.12055,-1
Ga3_34_-1_-1_-1,-0.12055,-1,-0.3074
Ga3_35_-1_-1_-1,-0.3074,-0.87945,-1
Ga3_39_-1_-1_-1,-1,-0.6926,-0.87945
Ga3_42_-1_-1_-1,-1,-0.3074,-0.12055
Ba1_1_0_-1_-1,0.5,-0.5,-0.5
Ba1_25_0_-1_-1,0,-1,-1
Ba2_1_0_-1_-1,0.5,-1,-0.25
Ba2_2_0_-1_-1,0,-0.75,-0.5
Ba2_3_0_-1_-1,0.75,-0.5,-1
Ba2_4_0_-1_-1,0.5,-1,-0.75
Ba2_5_0_-1_-1,0,-0.25,-0.5
Ba2_6_0_-1_-1,0.25,-0.5,-1
Au1_1_0_-1_-1,0,-0.5,-0.25
Au1_2_0_-1_-1,0.5,-0.75,-1
Au1_3_0_-1_-1,0.75,-1,-0.5
Au1_4_0_-1_-1,0,-0.5,-0.75
Au1_5_0_-1_-1,0.5,-0.25,-1
Au1_6_0_-1_-1,0.25,-1,-0.5
Ga2_1_0_-1_-1,0.68284,-0.68284,-0.31716
Ga2_4_0_-1_-1,0.31716,-0.31716,-0.68284
