Label,x_a,y_b,z_c
I1_1_-1_-1_-1,-0.5,-0.5,-0.5
I1_25_-1_-1_-1,-1,-1,-1
I2_1_-1_-1_-1,-0.25,-0.5,-1
I2_2_-1_-1_-1,-0.5,-1,-0.25
I2_3_-1_-1_-1,-1,-0.75,-0.5
I2_4_-1_-1_-1,-0.75,-0.5,-1
I2_5_-1_-1_-1,-0.5,-1,-0.75
I2_6_-1_-1_-1,-1,-0.25,-0.5
P1_1_-1_-1_-1,-1,-0.5,-0.25
P1_2_-1_-1_-1,-0.5,-0.75,-1
P1_3_-1_-1_-1,-0.25,-1,-0.5
P1_4_-1_-1_-1,-1,-0.5,-0.75
P1_5_-1_-1_-1,-0.5,-0.25,-1
P1_6_-1_-1_-1,-0.75,-1,-0.5
P2_1_-1_-1_-1,-0.30829,-0.69171,-0.30829
P2_4_-1_-1_-1,-0.69171,-0.30829,-0.69171
P2_7_-1_-1_-1,-0.30829,-0.30829,-0.69171
P2_10_-1_-1_-1,-0.69171,-0.69171,-0.30829
P2_13_-1_-1_-1,-0.69171,-0.30829,-0.30829
P2_16_-1_-1_-1,-0.30829,-0.69171,-0.69171
P2_19_-1_-1_-1,-0.69171,-0.69171,-0.69171
P2_22_-1_-1_-1,-0.30829,-0.30829,-0.30829
P2_25_-1_-1_-1,-0.80829,-0.80829,-0.19171
P2_28_-1_-1_-1,-0.19171,-0.19171,-0.80829
P2_31_-1_-1_-1,-0.80829,-0.19171,-0.80829
P2_34_-1_-1_-1,-0.19171,-0.80829,-0.19171
P2_37_-1_-1_-1,-0.19171,-0.80829,-0.80829
P2_40_-1_-1_-1,-0.80829,-0.19171,-0.19171
P2_43_-1_-1_-1,-0.19171,-0.19171,-0.19171
P2_46_-1_-1_-1,-0.80829,-0.80829,-0.80829
Sn1_1_-1_-1_-1,-0.1911,-0.5,-0.3721
Sn1_2_-1_-1_-1,-0.5,-0.6279,-0.1911
Sn1_3_-1_-1_-1,-0.3721,-0.8089,-0.5
Sn1_4_-1_-1_-1,-0.8089,-0.5,-0.6279
Sn1_5_-1_-1_-1,-0.5,-0.3721,-0.8089
Sn1_6_-1_-1_-1,-0.6279,-0.1911,-0.5
Sn1_7_-1_-1_-1,-0.1911,-0.5,-0.6279
Sn1_9_-1_-1_-1,-0.3721,-0.1911,-0.5
Sn1_10_-1_-1_-1,-0.8089,-0.5,-0.3721
Sn1_12_-1_-1_-1,-0.6279,-0.8089,-0.5
Sn1_14_-1_-1_-1,-0.5,-0.3721,-0.1911
Sn1_17_-1_-1_-1,-0.5,-0.6279,-0.8089
Sn1_25_-1_-1_-1,-0.6911,-0.8721,-1
Sn1_26_-1_-1_-1,-1,-0.6911,-0.1279
Sn1_27_-1_-1_-1,-0.8721,-1,-0.3089
Sn1_28_-1_-1_-1,-0.3089,-0.1279,-1
Sn1_29_-1_-1_-1,-1,-0.3089,-0.8721
Sn1_30_-1_-1_-1,-0.1279,-1,-0.6911
Sn1_31_-1_-1_-1,-0.6911,-0.1279,-1
Sn1_33_-1_-1_-1,-0.8721,-1,-0.6911
Sn1_34_-1_-1_-1,-0.3089,-0.8721,-1
Sn1_36_-1_-1_-1,-0.1279,-1,-0.3089
