Label,x_a,y_b,z_c
I1_1_-1_-1_-1,-0.25,-0.5,-1
I1_2_-1_-1_-1,-0.5,-1,-0.25
I1_3_-1_-1_-1,-1,-0.75,-0.5
I1_4_-1_-1_-1,-0.75,-0.5,-1
I1_5_-1_-1_-1,-0.5,-1,-0.75
I1_6_-1_-1_-1,-1,-0.25,-0.5
I2_1_-1_-1_-1,-0.5,-0.5,-0.5
I2_25_-1_-1_-1,-1,-1,-1
Si1_1_-1_-1_-1,-0.5,-0.75,-1
Si1_2_-1_-1_-1,-0.25,-1,-0.5
Si1_3_-1_-1_-1,-1,-0.5,-0.25
Si1_4_-1_-1_-1,-0.5,-0.25,-1
Si1_5_-1_-1_-1,-0.75,-1,-0.5
Si1_6_-1_-1_-1,-1,-0.5,-0.75
Si2_1_-1_-1_-1,-0.31627,-0.68373,-0.31627
Si2_4_-1_-1_-1,-0.68373,-0.31627,-0.68373
Si2_7_-1_-1_-1,-0.31627,-0.31627,-0.68373
Si2_10_-1_-1_-1,-0.68373,-0.68373,-0.31627
Si2_13_-1_-1_-1,-0.68373,-0.31627,-0.31627
Si2_16_-1_-1_-1,-0.31627,-0.68373,-0.68373
Si2_19_-1_-1_-1,-0.68373,-0.68373,-0.68373
Si2_22_-1_-1_-1,-0.31627,-0.31627,-0.31627
Si2_25_-1_-1_-1,-0.81627,-0.81627,-0.18373
Si2_28_-1_-1_-1,-0.18373,-0.18373,-0.81627
Si2_31_-1_-1_-1,-0.81627,-0.18373,-0.81627
Si2_34_-1_-1_-1,-0.18373,-0.81627,-0.18373
Si2_37_-1_-1_-1,-0.18373,-0.81627,-0.81627
Si2_40_-1_-1_-1,-0.81627,-0.18373,-0.18373
Si2_43_-1_-1_-1,-0.18373,-0.18373,-0.18373
Si2_46_-1_-1_-1,-0.81627,-0.81627,-0.81627
Si3_1_-1_-1_-1,-0.5,-0.6179,-0.19295
Si3_2_-1_-1_-1,-0.3821,-0.80705,-0.5
Si3_3_-1_-1_-1,-0.19295,-0.5,-0.3821
Si3_4_-1_-1_-1,-0.5,-0.3821,-0.80705
Si3_5_-1_-1_-1,-0.6179,-0.19295,-0.5
Si3_6_-1_-1_-1,-0.80705,-0.5,-0.6179
Si3_8_-1_-1_-1,-0.3821,-0.19295,-0.5
Si3_9_-1_-1_-1,-0.19295,-0.5,-0.6179
Si3_11_-1_-1_-1,-0.6179,-0.80705,-0.5
Si3_12_-1_-1_-1,-0.80705,-0.5,-0.3821
Si3_13_-1_-1_-1,-0.5,-0.3821,-0.19295
Si3_16_-1_-1_-1,-0.5,-0.6179,-0.80705
Si3_25_-1_-1_-1,-1,-0.69295,-0.1179
Si3_26_-1_-1_-1,-0.8821,-1,-0.30705
Si3_27_-1_-1_-1,-0.69295,-0.8821,-1
Si3_28_-1_-1_-1,-1,-0.30705,-0.8821
Si3_29_-1_-1_-1,-0.1179,-1,-0.69295
Si3_30_-1_-1_-1,-0.30705,-0.1179,-1
Si3_32_-1_-1_-1,-0.8821,-1,-0.69295
Si3_33_-1_-1_-1,-0.69295,-0.1179,-1
Si3_35_-1_-1_-1,-0.1179,-1,-0.30705
Si3_36_-1_-1_-1,-0.30705,-0.8821,-1
Si3_37_-1_-1_-1,-1,-0.69295,-0.8821
Si3_40_-1_-1_-1,-1,-0.30705,-0.1179
I1_1_0_-1_-1,0.75,-0.5,-1
I1_2_0_-1_-1,0.5,-1,-0.25
I1_3_0_-1_-1,0,-0.75,-0.5
I1_4_0_-1_-1,0.25,-0.5,-1
I1_5_0_-1_-1,0.5,-1,-0.75
I1_6_0_-1_-1,0,-0.25,-0.5
I2_1_0_-1_-1,0.5,-0.5,-0.5
I2_25_0_-1_-1,0,-1,-1
Si1_1_0_-1_-1,0.5,-0.75,-1
Si1_2_0_-1_-1,0.75,-1,-0.5
Si1_3_0_-1_-1,0,-0.5,-0.25
Si1_4_0_-1_-1,0.5,-0.25,-1
Si1_5_0_-1_-1,0.25,-1,-0.5
Si1_6_0_-1_-1,0,-0.5,-0.75
Si2_1_0_-1_-1,0.68373,-0.68373,-0.31627
Si2_4_0_-1_-1,0.31627,-0.31627,-0.68373
Si2_7_0_-1_-1,0.68373,-0.31627,-0.68373
Si2_10_0_-1_-1,0.31627,-0.68373,-0.31627
Si2_13_0_-1_-1,0.31627,-0.31627,-0.31627
Si2_16_0_-1_-1,0.68373,-0.68373,-0.68373
Si2_19_0_-1_-1,0.31627,-0.68373,-0.68373
Si2_22_0_-1_-1,0.68373,-0.31627,-0.31627
Si2_25_0_-1_-1,0.18373,-0.81627,-0.18373
Si2_28_0_-1_-1,0.81627,-0.18373,-0.81627
Si2_31_0_-1_-1,0.18373,-0.18373,-0.81627
Si2_34_0_-1_-1,0.81627,-0.81627,-0.18373
Si2_37_0_-1_-1,0.81627,-0.81627,-0.81627
Si2_40_0_-1_-1,0.18373,-0.18373,-0.18373
Si2_43_0_-1_-1,0.81627,-0.18373,-0.18373
Si2_46_0_-1_-1,0.18373,-0.81627,-0.81627
Si3_1_0_-1_-1,0.5,-0.6179,-0.19295
Si3_2_0_-1_-1,0.6179,-0.80705,-0.5
Si3_3_0_-1_-1,0.80705,-0.5,-0.3821
Si3_4_0_-1_-1,0.5,-0.3821,-0.80705
Si3_5_0_-1_-1,0.3821,-0.19295,-0.5
Si3_6_0_-1_-1,0.19295,-0.5,-0.6179
Si3_8_0_-1_-1,0.6179,-0.19295,-0.5
Si3_9_0_-1_-1,0.80705,-0.5,-0.6179
Si3_11_0_-1_-1,0.3821,-0.80705,-0.5
Si3_12_0_-1_-1,0.19295,-0.5,-0.3821
Si3_13_0_-1_-1,0.5,-0.3821,-0.19295
Si3_16_0_-1_-1,0.5,-0.6179,-0.80705
Si3_25_0_-1_-1,0,-0.69295,-0.1179
Si3_26_0_-1_-1,0.1179,-1,-0.30705
Si3_27_0_-1_-1,0.30705,-0.8821,-1
Si3_28_0_-1_-1,0,-0.30705,-0.8821
Si3_29_0_-1_-1,0.8821,-1,-0.69295
Si3_30_0_-1_-1,0.69295,-0.1179,-1
