Label,x_a,y_b,z_c
Te1_1_-1_-1_-1,-1,-1,-1
Te2_1_-1_-1_-1,-0.5,-0.5,-0.5
Te3_1_-1_-1_-1,-0.5,-1,-0.746
Te3_2_-1_-1_-1,-0.5,-1,-0.254
Te3_5_-1_-1_-1,-0.746,-0.5,-1
Te3_6_-1_-1_-1,-0.254,-0.5,-1
Te3_9_-1_-1_-1,-1,-0.746,-0.5
Te3_10_-1_-1_-1,-1,-0.254,-0.5
P1_1_-1_-1_-1,-0.2438,-1,-0.5
P1_2_-1_-1_-1,-0.7562,-1,-0.5
P1_5_-1_-1_-1,-0.5,-0.2438,-1
P1_6_-1_-1_-1,-0.5,-0.7562,-1
P1_9_-1_-1_-1,-1,-0.5,-0.2438
P1_10_-1_-1_-1,-1,-0.5,-0.7562
P2_1_-1_-1_-1,-0.18258,-0.81742,-0.81742
P2_2_-1_-1_-1,-0.81742,-0.81742,-0.18258
P2_3_-1_-1_-1,-0.81742,-0.18258,-0.81742
P2_4_-1_-1_-1,-0.18258,-0.18258,-0.18258
P2_13_-1_-1_-1,-0.81742,-0.18258,-0.18258
P2_14_-1_-1_-1,-0.18258,-0.18258,-0.81742
P2_15_-1_-1_-1,-0.18258,-0.81742,-0.18258
P2_16_-1_-1_-1,-0.81742,-0.81742,-0.81742
P3_1_-1_-1_-1,-0.31559,-0.68441,-0.68441
P3_2_-1_-1_-1,-0.68441,-0.68441,-0.31559
P3_3_-1_-1_-1,-0.68441,-0.31559,-0.68441
P3_4_-1_-1_-1,-0.31559,-0.31559,-0.31559
P3_13_-1_-1_-1,-0.68441,-0.31559,-0.31559
P3_14_-1_-1_-1,-0.31559,-0.31559,-0.68441
P3_15_-1_-1_-1,-0.31559,-0.68441,-0.31559
P3_16_-1_-1_-1,-0.68441,-0.68441,-0.68441
P4_1_-1_-1_-1,-0.11377,-1,-0.6935
P4_2_-1_-1_-1,-0.88623,-1,-0.3065
P4_3_-1_-1_-1,-0.88623,-1,-0.6935
P4_4_-1_-1_-1,-0.11377,-1,-0.3065
P4_5_-1_-1_-1,-0.6935,-0.11377,-1
P4_6_-1_-1_-1,-0.3065,-0.88623,-1
P4_7_-1_-1_-1,-0.6935,-0.88623,-1
P4_8_-1_-1_-1,-0.3065,-0.11377,-1
P4_9_-1_-1_-1,-1,-0.6935,-0.11377
P4_10_-1_-1_-1,-1,-0.3065,-0.88623
P4_11_-1_-1_-1,-1,-0.6935,-0.88623
P4_12_-1_-1_-1,-1,-0.3065,-0.11377
Si4_1_-1_-1_-1,-0.37985,-0.81192,-0.5
Si4_2_-1_-1_-1,-0.62015,-0.81192,-0.5
Si4_3_-1_-1_-1,-0.62015,-0.18808,-0.5
Si4_4_-1_-1_-1,-0.37985,-0.18808,-0.5
Si4_5_-1_-1_-1,-0.5,-0.37985,-0.81192
Si4_6_-1_-1_-1,-0.5,-0.62015,-0.81192
Si4_7_-1_-1_-1,-0.5,-0.62015,-0.18808
Si4_8_-1_-1_-1,-0.5,-0.37985,-0.18808
Si4_9_-1_-1_-1,-0.81192,-0.5,-0.37985
Si4_10_-1_-1_-1,-0.81192,-0.5,-0.62015
Si4_11_-1_-1_-1,-0.18808,-0.5,-0.62015
Si4_12_-1_-1_-1,-0.18808,-0.5,-0.37985
Te1_1_0_-1_-1,0,-1,-1
Te2_1_0_-1_-1,0.5,-0.5,-0.5
Te3_1_0_-1_-1,0.5,-1,-0.746
Te3_2_0_-1_-1,0.5,-1,-0.254
Te3_5_0_-1_-1,0.254,-0.5,-1
Te3_6_0_-1_-1,0.746,-0.5,-1
Te3_9_0_-1_-1,0,-0.746,-0.5
Te3_10_0_-1_-1,0,-0.254,-0.5
P1_1_0_-1_-1,0.7562,-1,-0.5
P1_2_0_-1_-1,0.2438,-1,-0.5
P1_5_0_-1_-1,0.5,-0.2438,-1
P1_6_0_-1_-1,0.5,-0.7562,-1
P1_9_0_-1_-1,0,-0.5,-0.2438
P1_10_0_-1_-1,0,-0.5,-0.7562
P2_1_0_-1_-1,0.81742,-0.81742,-0.81742
