Label,x_a,y_b,z_c
Br1_1_-1_-1_-1,-0.5,-0.5,-0.5
Br1_25_-1_-1_-1,-1,-1,-1
I2_1_-1_-1_-1,-0.25,-0.5,-1
I2_2_-1_-1_-1,-0.5,-1,-0.25
I2_3_-1_-1_-1,-1,-0.75,-0.5
I2_4_-1_-1_-1,-0.75,-0.5,-1
I2_5_-1_-1_-1,-0.5,-1,-0.75
I2_6_-1_-1_-1,-1,-0.25,-0.5
Sn1_1_-1_-1_-1,-0.5,-0.6123,-0.192
Sn1_2_-1_-1_-1,-0.3877,-0.808,-0.5
Sn1_3_-1_-1_-1,-0.192,-0.5,-0.3877
Sn1_4_-1_-1_-1,-0.5,-0.3877,-0.808
Sn1_5_-1_-1_-1,-0.6123,-0.192,-0.5
Sn1_6_-1_-1_-1,-0.808,-0.5,-0.6123
Sn1_8_-1_-1_-1,-0.3877,-0.192,-0.5
Sn1_9_-1_-1_-1,-0.192,-0.5,-0.6123
Sn1_11_-1_-1_-1,-0.6123,-0.808,-0.5
Sn1_12_-1_-1_-1,-0.808,-0.5,-0.3877
Sn1_13_-1_-1_-1,-0.5,-0.3877,-0.192
Sn1_16_-1_-1_-1,-0.5,-0.6123,-0.808
Sn1_25_-1_-1_-1,-1,-0.692,-0.1123
Sn1_26_-1_-1_-1,-0.8877,-1,-0.308
Sn1_27_-1_-1_-1,-0.692,-0.8877,-1
Sn1_28_-1_-1_-1,-1,-0.308,-0.8877
Sn1_29_-1_-1_-1,-0.1123,-1,-0.692
Sn1_30_-1_-1_-1,-0.308,-0.1123,-1
Sn1_32_-1_-1_-1,-0.8877,-1,-0.692
Sn1_33_-1_-1_-1,-0.692,-0.1123,-1
Sn1_35_-1_-1_-1,-0.1123,-1,-0.308
Sn1_36_-1_-1_-1,-0.308,-0.8877,-1
Sn1_37_-1_-1_-1,-1,-0.692,-0.8877
Sn1_40_-1_-1_-1,-1,-0.308,-0.1123
Sn2_1_-1_-1_-1,-0.5,-0.6519,-0.156
Sn2_2_-1_-1_-1,-0.3481,-0.844,-0.5
Sn2_3_-1_-1_-1,-0.156,-0.5,-0.3481
Sn2_4_-1_-1_-1,-0.5,-0.3481,-0.844
Sn2_5_-1_-1_-1,-0.6519,-0.156,-0.5
Sn2_6_-1_-1_-1,-0.844,-0.5,-0.6519
Sn2_8_-1_-1_-1,-0.3481,-0.156,-0.5
Sn2_9_-1_-1_-1,-0.156,-0.5,-0.6519
Sn2_11_-1_-1_-1,-0.6519,-0.844,-0.5
