Label,x_a,y_b,z_c
Cs1_1_-1_-1_-1,-0.5,-0.5,-0.5
Cs1_25_-1_-1_-1,-1,-1,-1
Cs2_1_-1_-1_-1,-0.5,-1,-0.25
Cs2_2_-1_-1_-1,-1,-0.75,-0.5
Cs2_3_-1_-1_-1,-0.25,-0.5,-1
Cs2_4_-1_-1_-1,-0.5,-1,-0.75
Cs2_5_-1_-1_-1,-1,-0.25,-0.5
Cs2_6_-1_-1_-1,-0.75,-0.5,-1
As1_1_-1_-1_-1,-1,-0.5,-0.25
As1_2_-1_-1_-1,-0.5,-0.75,-1
As1_3_-1_-1_-1,-0.25,-1,-0.5
As1_4_-1_-1_-1,-1,-0.5,-0.75
As1_5_-1_-1_-1,-0.5,-0.25,-1
As1_6_-1_-1_-1,-0.75,-1,-0.5
As2_1_-1_-1_-1,-0.31478,-0.68522,-0.31478
As2_4_-1_-1_-1,-0.68522,-0.31478,-0.68522
As2_7_-1_-1_-1,-0.31478,-0.31478,-0.68522
As2_10_-1_-1_-1,-0.68522,-0.68522,-0.31478
As2_13_-1_-1_-1,-0.68522,-0.31478,-0.31478
As2_16_-1_-1_-1,-0.31478,-0.68522,-0.68522
As2_19_-1_-1_-1,-0.68522,-0.68522,-0.68522
As2_22_-1_-1_-1,-0.31478,-0.31478,-0.31478
As2_25_-1_-1_-1,-0.81478,-0.81478,-0.18522
As2_28_-1_-1_-1,-0.18522,-0.18522,-0.81478
As2_31_-1_-1_-1,-0.81478,-0.18522,-0.81478
As2_34_-1_-1_-1,-0.18522,-0.81478,-0.18522
As2_37_-1_-1_-1,-0.18522,-0.81478,-0.81478
As2_40_-1_-1_-1,-0.81478,-0.18522,-0.18522
As2_43_-1_-1_-1,-0.18522,-0.18522,-0.18522
As2_46_-1_-1_-1,-0.81478,-0.81478,-0.81478
As3_1_-1_-1_-1,-0.3465,-0.6535,-0.3465
As3_4_-1_-1_-1,-0.6535,-0.3465,-0.6535
As3_7_-1_-1_-1,-0.3465,-0.3465,-0.6535
As3_10_-1_-1_-1,-0.6535,-0.6535,-0.3465
As3_13_-1_-1_-1,-0.6535,-0.3465,-0.3465
As3_16_-1_-1_-1,-0.3465,-0.6535,-0.6535
As3_19_-1_-1_-1,-0.6535,-0.6535,-0.6535
As3_22_-1_-1_-1,-0.3465,-0.3465,-0.3465
As3_25_-1_-1_-1,-0.8465,-0.8465,-0.1535
As3_28_-1_-1_-1,-0.1535,-0.1535,-0.8465
As3_31_-1_-1_-1,-0.8465,-0.1535,-0.8465
As3_34_-1_-1_-1,-0.1535,-0.8465,-0.1535
As3_37_-1_-1_-1,-0.1535,-0.8465,-0.8465
As3_40_-1_-1_-1,-0.8465,-0.1535,-0.1535
As3_43_-1_-1_-1,-0.1535,-0.1535,-0.1535
As3_46_-1_-1_-1,-0.8465,-0.8465,-0.8465
As4_1_-1_-1_-1,-0.37887,-0.80789,-0.5
As4_2_-1_-1_-1,-0.19211,-0.5,-0.37887
As4_3_-1_-1_-1,-0.5,-0.62113,-0.19211
As4_4_-1_-1_-1,-0.62113,-0.19211,-0.5
As4_5_-1_-1_-1,-0.80789,-0.5,-0.62113
As4_6_-1_-1_-1,-0.5,-0.37887,-0.80789
As4_7_-1_-1_-1,-0.37887,-0.19211,-0.5
As4_8_-1_-1_-1,-0.19211,-0.5,-0.62113
As4_10_-1_-1_-1,-0.62113,-0.80789,-0.5
As4_11_-1_-1_-1,-0.80789,-0.5,-0.37887
As4_15_-1_-1_-1,-0.5,-0.37887,-0.19211
As4_18_-1_-1_-1,-0.5,-0.62113,-0.80789
As4_25_-1_-1_-1,-0.87887,-1,-0.30789
As4_26_-1_-1_-1,-0.69211,-0.87887,-1
As4_27_-1_-1_-1,-1,-0.69211,-0.12113
As4_28_-1_-1_-1,-0.12113,-1,-0.69211
As4_29_-1_-1_-1,-0.30789,-0.12113,-1
As4_30_-1_-1_-1,-1,-0.30789,-0.87887
As4_31_-1_-1_-1,-0.87887,-1,-0.69211
As4_32_-1_-1_-1,-0.69211,-0.12113,-1
As4_34_-1_-1_-1,-0.12113,-1,-0.30789
As4_35_-1_-1_-1,-0.30789,-0.87887,-1
As4_39_-1_-1_-1,-1,-0.69211,-0.87887
As4_42_-1_-1_-1,-1,-0.30789,-0.12113
Cs1_1_0_-1_-1,0.5,-0.5,-0.5
Cs1_25_0_-1_-1,0,-1,-1
Cs2_1_0_-1_-1,0.5,-1,-0.25
Cs2_2_0_-1_-1,0,-0.75,-0.5
Cs2_3_0_-1_-1,0.75,-0.5,-1
Cs2_4_0_-1_-1,0.5,-1,-0.75
Cs2_5_0_-1_-1,0,-0.25,-0.5
Cs2_6_0_-1_-1,0.25,-0.5,-1
As1_1_0_-1_-1,0,-0.5,-0.25
As1_2_0_-1_-1,0.5,-0.75,-1
As1_3_0_-1_-1,0.75,-1,-0.5
As1_4_0_-1_-1,0,-0.5,-0.75
As1_5_0_-1_-1,0.5,-0.25,-1
As1_6_0_-1_-1,0.25,-1,-0.5
As2_1_0_-1_-1,0.68522,-0.68522,-0.31478
As2_4_0_-1_-1,0.31478,-0.31478,-0.68522
As2_7_0_-1_-1,0.68522,-0.31478,-0.68522
As2_10_0_-1_-1,0.31478,-0.68522,-0.31478
As2_13_0_-1_-1,0.31478,-0.31478,-0.31478
As2_16_0_-1_-1,0.68522,-0.68522,-0.68522
As2_19_0_-1_-1,0.31478,-0.68522,-0.68522
As2_22_0_-1_-1,0.68522,-0.31478,-0.31478
As2_25_0_-1_-1,0.18522,-0.81478,-0.18522
As2_28_0_-1_-1,0.81478,-0.18522,-0.81478
As2_31_0_-1_-1,0.18522,-0.18522,-0.81478
As2_34_0_-1_-1,0.81478,-0.81478,-0.18522
As2_37_0_-1_-1,0.81478,-0.81478,-0.81478
As2_40_0_-1_-1,0.18522,-0.18522,-0.18522
As2_43_0_-1_-1,0.81478,-0.18522,-0.18522
As2_46_0_-1_-1,0.18522,-0.81478,-0.81478
As3_1_0_-1_-1,0.6535,-0.6535,-0.3465
As3_4_0_-1_-1,0.3465,-0.3465,-0.6535
As3_7_0_-1_-1,0.6535,-0.3465,-0.6535
As3_10_0_-1_-1,0.3465,-0.6535,-0.3465
As3_13_0_-1_-1,0.3465,-0.3465,-0.3465
As3_16_0_-1_-1,0.6535,-0.6535,-0.6535
As3_19_0_-1_-1,0.3465,-0.6535,-0.6535
As3_22_0_-1_-1,0.6535,-0.3465,-0.3465
As3_25_0_-1_-1,0.1535,-0.8465,-0.1535
As3_28_0_-1_-1,0.8465,-0.1535,-0.8465
As3_31_0_-1_-1,0.1535,-0.1535,-0.8465
As3_34_0_-1_-1,0.8465,-0.8465,-0.1535
As3_37_0_-1_-1,0.8465,-0.8465,-0.8465
As3_40_0_-1_-1,0.1535,-0.1535,-0.1535
As3_43_0_-1_-1,0.8465,-0.1535,-0.1535
As3_46_0_-1_-1,0.1535,-0.8465,-0.8465
As4_1_0_-1_-1,0.62113,-0.80789,-0.5
As4_2_0_-1_-1,0.80789,-0.5,-0.37887
As4_3_0_-1_-1,0.5,-0.62113,-0.19211
As4_4_0_-1_-1,0.37887,-0.19211,-0.5
As4_5_0_-1_-1,0.19211,-0.5,-0.62113
As4_6_0_-1_-1,0.5,-0.37887,-0.80789
As4_7_0_-1_-1,0.62113,-0.19211,-0.5
As4_8_0_-1_-1,0.80789,-0.5,-0.62113
As4_10_0_-1_-1,0.37887,-0.80789,-0.5
As4_11_0_-1_-1,0.19211,-0.5,-0.37887
As4_15_0_-1_-1,0.5,-0.37887,-0.19211
As4_18_0_-1_-1,0.5,-0.62113,-0.80789
As4_25_0_-1_-1,0.12113,-1,-0.30789
As4_26_0_-1_-1,0.30789,-0.87887,-1
As4_27_0_-1_-1,0,-0.69211,-0.12113
As4_28_0_-1_-1,0.87887,-1,-0.69211
As4_29_0_-1_-1,0.69211,-0.12113,-1
As4_30_0_-1_-1,0,-0.30789,-0.87887
As4_31_0_-1_-1,0.12113,-1,-0.69211
As4_32_0_-1_-1,0.30789,-0.12113,-1
As4_34_0_-1_-1,0.87887,-1,-0.30789
As4_35_0_-1_-1,0.69211,-0.87887,-1
As4_39_0_-1_-1,0,-0.69211,-0.87887
As4_42_0_-1_-1,0,-0.30789,-0.12113
Cs1_1_1_-1_-1,1.5,-0.5,-0.5
Cs1_25_1_-1_-1,1,-1,-1
Cs2_1_1_-1_-1,1.5,-1,-0.25
Cs2_2_1_-1_-1,1,-0.75,-0.5
Cs2_3_1_-1_-1,1.75,-0.5,-1
Cs2_4_1_-1_-1,1.5,-1,-0.75
Cs2_5_1_-1_-1,1,-0.25,-0.5
Cs2_6_1_-1_-1,1.25,-0.5,-1
As1_1_1_-1_-1,1,-0.5,-0.25
As1_2_1_-1_-1,1.5,-0.75,-1
As1_3_1_-1_-1,1.75,-1,-0.5
As1_4_1_-1_-1,1,-0.5,-0.75
As1_5_1_-1_-1,1.5,-0.25,-1
As1_6_1_-1_-1,1.25,-1,-0.5
As2_1_1_-1_-1,1.68522,-0.68522,-0.31478
As2_4_1_-1_-1,1.31478,-0.31478,-0.68522
As2_7_1_-1_-1,1.68522,-0.31478,-0.68522
As2_10_1_-1_-1,1.31478,-0.68522,-0.31478
As2_13_1_-1_-1,1.31478,-0.31478,-0.31478
As2_16_1_-1_-1,1.68522,-0.68522,-0.68522
As2_19_1_-1_-1,1.31478,-0.68522,-0.68522
As2_22_1_-1_-1,1.68522,-0.31478,-0.31478
As2_25_1_-1_-1,1.18522,-0.81478,-0.18522
As2_28_1_-1_-1,1.81478,-0.18522,-0.81478
As2_31_1_-1_-1,1.18522,-0.18522,-0.81478
As2_34_1_-1_-1,1.81478,-0.81478,-0.18522
As2_37_1_-1_-1,1.81478,-0.81478,-0.81478
As2_40_1_-1_-1,1.18522,-0.18522,-0.18522
As2_43_1_-1_-1,1.81478,-0.18522,-0.18522
As2_46_1_-1_-1,1.18522,-0.81478,-0.81478
As3_1_1_-1_-1,1.6535,-0.6535,-0.3465
As3_4_1_-1_-1,1.3465,-0.3465,-0.6535
As3_7_1_-1_-1,1.6535,-0.3465,-0.6535
As3_10_1_-1_-1,1.3465,-0.6535,-0.3465
As3_13_1_-1_-1,1.3465,-0.3465,-0.3465
As3_16_1_-1_-1,1.6535,-0.6535,-0.6535
As3_19_1_-1_-1,1.3465,-0.6535,-0.6535
As3_22_1_-1_-1,1.6535,-0.3465,-0.3465
As3_25_1_-1_-1,1.1535,-0.8465,-0.1535
As3_28_1_-1_-1,1.8465,-0.1535,-0.8465
As3_31_1_-1_-1,1.1535,-0.1535,-0.8465
As3_34_1_-1_-1,1.8465,-0.8465,-0.1535
As3_37_1_-1_-1,1.8465,-0.8465,-0.8465
As3_40_1_-1_-1,1.1535,-0.1535,-0.1535
As3_43_1_-1_-1,1.8465,-0.1535,-0.1535
As3_46_1_-1_-1,1.1535,-0.8465,-0.8465
As4_1_1_-1_-1,1.62113,-0.80789,-0.5
As4_2_1_-1_-1,1.80789,-0.5,-0.37887
As4_3_1_-1_-1,1.5,-0.62113,-0.19211
As4_4_1_-1_-1,1.37887,-0.19211,-0.5
As4_5_1_-1_-1,1.19211,-0.5,-0.62113
As4_6_1_-1_-1,1.5,-0.37887,-0.80789
As4_7_1_-1_-1,1.62113,-0.19211,-0.5
As4_8_1_-1_-1,1.80789,-0.5,-0.62113
As4_10_1_-1_-1,1.37887,-0.80789,-0.5
As4_11_1_-1_-1,1.19211,-0.5,-0.37887
As4_15_1_-1_-1,1.5,-0.37887,-0.19211
As4_18_1_-1_-1,1.5,-0.62113,-0.80789
