Label,x_a,y_b,z_c
Na1_1_-1_-1_-1,-1,-1,-1
Na2_1_-1_-1_-1,-0.5,-0.5,-0.5
Cs1_1_-1_-1_-1,-1,-0.75,-0.5
Cs1_3_-1_-1_-1,-1,-0.25,-0.5
Cs1_5_-1_-1_-1,-0.5,-1,-0.75
Cs1_7_-1_-1_-1,-0.5,-1,-0.25
Cs1_9_-1_-1_-1,-0.75,-0.5,-1
Cs1_11_-1_-1_-1,-0.25,-0.5,-1
Ge1_1_-1_-1_-1,-0.5,-0.75,-1
Ge1_3_-1_-1_-1,-0.5,-0.25,-1
Ge1_5_-1_-1_-1,-1,-0.5,-0.75
Ge1_7_-1_-1_-1,-1,-0.5,-0.25
Ge1_9_-1_-1_-1,-0.75,-1,-0.5
Ge1_11_-1_-1_-1,-0.25,-1,-0.5
Ga1_1_-1_-1_-1,-0.18373,-0.81627,-0.81627
Ga1_2_-1_-1_-1,-0.81627,-0.81627,-0.18373
Ga1_3_-1_-1_-1,-0.81627,-0.18373,-0.81627
Ga1_4_-1_-1_-1,-0.18373,-0.18373,-0.18373
Ga1_13_-1_-1_-1,-0.81627,-0.18373,-0.18373
Ga1_14_-1_-1_-1,-0.18373,-0.18373,-0.81627
Ga1_15_-1_-1_-1,-0.18373,-0.81627,-0.18373
Ga1_16_-1_-1_-1,-0.81627,-0.81627,-0.81627
Ge2_1_-1_-1_-1,-0.31627,-0.31627,-0.31627
Ge2_2_-1_-1_-1,-0.68373,-0.31627,-0.68373
Ge2_3_-1_-1_-1,-0.68373,-0.68373,-0.31627
Ge2_4_-1_-1_-1,-0.31627,-0.68373,-0.68373
Ge2_13_-1_-1_-1,-0.68373,-0.68373,-0.68373
Ge2_14_-1_-1_-1,-0.31627,-0.68373,-0.31627
Ge2_15_-1_-1_-1,-0.31627,-0.31627,-0.68373
Ge2_16_-1_-1_-1,-0.68373,-0.31627,-0.31627
Ge3_1_-1_-1_-1,-0.11884,-1,-0.69383
Ge3_2_-1_-1_-1,-0.88116,-1,-0.30617
Ge3_3_-1_-1_-1,-0.88116,-1,-0.69383
Ge3_4_-1_-1_-1,-0.11884,-1,-0.30617
Ge3_5_-1_-1_-1,-0.69383,-0.11884,-1
Ge3_6_-1_-1_-1,-0.30617,-0.88116,-1
Ge3_7_-1_-1_-1,-0.69383,-0.88116,-1
Ge3_8_-1_-1_-1,-0.30617,-0.11884,-1
Ge3_9_-1_-1_-1,-1,-0.69383,-0.11884
Ge3_10_-1_-1_-1,-1,-0.30617,-0.88116
Ge3_11_-1_-1_-1,-1,-0.69383,-0.88116
