Label,x_a,y_b,z_c
Na1_1_-1_-1_-1,-0.5,-1,-0.25
Na1_2_-1_-1_-1,-1,-0.75,-0.5
Na1_3_-1_-1_-1,-0.25,-0.5,-1
Na1_4_-1_-1_-1,-0.5,-1,-0.75
Na1_5_-1_-1_-1,-1,-0.25,-0.5
Na1_6_-1_-1_-1,-0.75,-0.5,-1
Na2_1_-1_-1_-1,-0.5,-0.5,-0.5
Na2_25_-1_-1_-1,-1,-1,-1
Si1_1_-1_-1_-1,-0.38349,-0.80566,-0.5
Si1_2_-1_-1_-1,-0.19434,-0.5,-0.38349
Si1_3_-1_-1_-1,-0.5,-0.61651,-0.19434
Si1_4_-1_-1_-1,-0.61651,-0.19434,-0.5
Si1_5_-1_-1_-1,-0.80566,-0.5,-0.61651
Si1_6_-1_-1_-1,-0.5,-0.38349,-0.80566
Si1_7_-1_-1_-1,-0.38349,-0.19434,-0.5
Si1_8_-1_-1_-1,-0.19434,-0.5,-0.61651
Si1_10_-1_-1_-1,-0.61651,-0.80566,-0.5
Si1_11_-1_-1_-1,-0.80566,-0.5,-0.38349
Si1_15_-1_-1_-1,-0.5,-0.38349,-0.19434
Si1_18_-1_-1_-1,-0.5,-0.61651,-0.80566
Si1_25_-1_-1_-1,-0.88349,-1,-0.30566
Si1_26_-1_-1_-1,-0.69434,-0.88349,-1
Si1_27_-1_-1_-1,-1,-0.69434,-0.11651
Si1_28_-1_-1_-1,-0.11651,-1,-0.69434
Si1_29_-1_-1_-1,-0.30566,-0.11651,-1
Si1_30_-1_-1_-1,-1,-0.30566,-0.88349
Si1_31_-1_-1_-1,-0.88349,-1,-0.69434
Si1_32_-1_-1_-1,-0.69434,-0.11651,-1
Si1_34_-1_-1_-1,-0.11651,-1,-0.30566
Si1_35_-1_-1_-1,-0.30566,-0.88349,-1
Si1_39_-1_-1_-1,-1,-0.69434,-0.88349
Si1_42_-1_-1_-1,-1,-0.30566,-0.11651
Si2_1_-1_-1_-1,-0.31593,-0.68407,-0.31593
Si2_4_-1_-1_-1,-0.68407,-0.31593,-0.68407
Si2_7_-1_-1_-1,-0.31593,-0.31593,-0.68407
Si2_10_-1_-1_-1,-0.68407,-0.68407,-0.31593
Si2_13_-1_-1_-1,-0.68407,-0.31593,-0.31593
Si2_16_-1_-1_-1,-0.31593,-0.68407,-0.68407
Si2_19_-1_-1_-1,-0.68407,-0.68407,-0.68407
Si2_22_-1_-1_-1,-0.31593,-0.31593,-0.31593
Si2_25_-1_-1_-1,-0.81593,-0.81593,-0.18407
Si2_28_-1_-1_-1,-0.18407,-0.18407,-0.81593
Si2_31_-1_-1_-1,-0.81593,-0.18407,-0.81593
Si2_34_-1_-1_-1,-0.18407,-0.81593,-0.18407
Si2_37_-1_-1_-1,-0.18407,-0.81593,-0.81593
Si2_40_-1_-1_-1,-0.81593,-0.18407,-0.18407
Si2_43_-1_-1_-1,-0.18407,-0.18407,-0.18407
Si2_46_-1_-1_-1,-0.81593,-0.81593,-0.81593
Si3_1_-1_-1_-1,-1,-0.5,-0.25
Si3_2_-1_-1_-1,-0.5,-0.75,-1
Si3_3_-1_-1_-1,-0.25,-1,-0.5
Si3_4_-1_-1_-1,-1,-0.5,-0.75
Si3_5_-1_-1_-1,-0.5,-0.25,-1
Si3_6_-1_-1_-1,-0.75,-1,-0.5
Na1_1_0_-1_-1,0.5,-1,-0.25
Na1_2_0_-1_-1,0,-0.75,-0.5
Na1_3_0_-1_-1,0.75,-0.5,-1
Na1_4_0_-1_-1,0.5,-1,-0.75
Na1_5_0_-1_-1,0,-0.25,-0.5
Na1_6_0_-1_-1,0.25,-0.5,-1
Na2_1_0_-1_-1,0.5,-0.5,-0.5
Na2_25_0_-1_-1,0,-1,-1
Si1_1_0_-1_-1,0.61651,-0.80566,-0.5
Si1_2_0_-1_-1,0.80566,-0.5,-0.38349
Si1_3_0_-1_-1,0.5,-0.61651,-0.19434
Si1_4_0_-1_-1,0.38349,-0.19434,-0.5
Si1_5_0_-1_-1,0.19434,-0.5,-0.61651
Si1_6_0_-1_-1,0.5,-0.38349,-0.80566
Si1_7_0_-1_-1,0.61651,-0.19434,-0.5
Si1_8_0_-1_-1,0.80566,-0.5,-0.61651
Si1_10_0_-1_-1,0.38349,-0.80566,-0.5
Si1_11_0_-1_-1,0.19434,-0.5,-0.38349
Si1_15_0_-1_-1,0.5,-0.38349,-0.19434
Si1_18_0_-1_-1,0.5,-0.61651,-0.80566
Si1_25_0_-1_-1,0.11651,-1,-0.30566
Si1_26_0_-1_-1,0.30566,-0.88349,-1
Si1_27_0_-1_-1,0,-0.69434,-0.11651
Si1_28_0_-1_-1,0.88349,-1,-0.69434
Si1_29_0_-1_-1,0.69434,-0.11651,-1
Si1_30_0_-1_-1,0,-0.30566,-0.88349
Si1_31_0_-1_-1,0.11651,-1,-0.69434
Si1_32_0_-1_-1,0.30566,-0.11651,-1
Si1_34_0_-1_-1,0.88349,-1,-0.30566
Si1_35_0_-1_-1,0.69434,-0.88349,-1
Si1_39_0_-1_-1,0,-0.69434,-0.88349
Si1_42_0_-1_-1,0,-0.30566,-0.11651
