Label,x_a,y_b,z_c
Sn1_1_-1_-1_-1,-0.38159,-0.8155,-0.5
Sn1_2_-1_-1_-1,-0.1845,-0.5,-0.38159
Sn1_3_-1_-1_-1,-0.5,-0.61841,-0.1845
Sn1_4_-1_-1_-1,-0.61841,-0.1845,-0.5
Sn1_5_-1_-1_-1,-0.8155,-0.5,-0.61841
Sn1_6_-1_-1_-1,-0.5,-0.38159,-0.8155
Sn1_7_-1_-1_-1,-0.38159,-0.1845,-0.5
Sn1_8_-1_-1_-1,-0.1845,-0.5,-0.61841
Sn1_10_-1_-1_-1,-0.61841,-0.8155,-0.5
Sn1_11_-1_-1_-1,-0.8155,-0.5,-0.38159
Sn1_15_-1_-1_-1,-0.5,-0.38159,-0.1845
Sn1_18_-1_-1_-1,-0.5,-0.61841,-0.8155
Sn1_25_-1_-1_-1,-0.88159,-1,-0.3155
Sn1_26_-1_-1_-1,-0.6845,-0.88159,-1
Sn1_27_-1_-1_-1,-1,-0.6845,-0.11841
Sn1_28_-1_-1_-1,-0.11841,-1,-0.6845
Sn1_29_-1_-1_-1,-0.3155,-0.11841,-1
Sn1_30_-1_-1_-1,-1,-0.3155,-0.88159
Sn1_31_-1_-1_-1,-0.88159,-1,-0.6845
Sn1_32_-1_-1_-1,-0.6845,-0.11841,-1
Sn1_34_-1_-1_-1,-0.11841,-1,-0.3155
Sn1_35_-1_-1_-1,-0.3155,-0.88159,-1
Sn1_39_-1_-1_-1,-1,-0.6845,-0.88159
Sn1_42_-1_-1_-1,-1,-0.3155,-0.11841
Sn2_1_-1_-1_-1,-0.317383,-0.682617,-0.317383
Sn2_4_-1_-1_-1,-0.682617,-0.317383,-0.682617
Sn2_7_-1_-1_-1,-0.317383,-0.317383,-0.682617
Sn2_10_-1_-1_-1,-0.682617,-0.682617,-0.317383
Sn2_13_-1_-1_-1,-0.682617,-0.317383,-0.317383
Sn2_16_-1_-1_-1,-0.317383,-0.682617,-0.682617
Sn2_19_-1_-1_-1,-0.682617,-0.682617,-0.682617
Sn2_22_-1_-1_-1,-0.317383,-0.317383,-0.317383
Sn2_25_-1_-1_-1,-0.817383,-0.817383,-0.182617
Sn2_28_-1_-1_-1,-0.182617,-0.182617,-0.817383
Sn2_31_-1_-1_-1,-0.817383,-0.182617,-0.817383
Sn2_34_-1_-1_-1,-0.182617,-0.817383,-0.182617
Sn2_37_-1_-1_-1,-0.182617,-0.817383,-0.817383
