Label,x_a,y_b,z_c
Si1_1_-1_-1_-1,-0.31588,-0.68412,-0.31588
Si1_4_-1_-1_-1,-0.68412,-0.31588,-0.68412
Si1_7_-1_-1_-1,-0.31588,-0.31588,-0.68412
Si1_10_-1_-1_-1,-0.68412,-0.68412,-0.31588
Si1_13_-1_-1_-1,-0.68412,-0.31588,-0.31588
Si1_16_-1_-1_-1,-0.31588,-0.68412,-0.68412
Si1_19_-1_-1_-1,-0.68412,-0.68412,-0.68412
Si1_22_-1_-1_-1,-0.31588,-0.31588,-0.31588
Si1_25_-1_-1_-1,-0.81588,-0.81588,-0.18412
Si1_28_-1_-1_-1,-0.18412,-0.18412,-0.81588
Si1_31_-1_-1_-1,-0.81588,-0.18412,-0.81588
Si1_34_-1_-1_-1,-0.18412,-0.81588,-0.18412
Si1_37_-1_-1_-1,-0.18412,-0.81588,-0.81588
Si1_40_-1_-1_-1,-0.81588,-0.18412,-0.18412
Si1_43_-1_-1_-1,-0.18412,-0.18412,-0.18412
Si1_46_-1_-1_-1,-0.81588,-0.81588,-0.81588
Si2_1_-1_-1_-1,-0.19224,-0.61719,-0.5
Si2_2_-1_-1_-1,-0.38281,-0.5,-0.19224
Si2_3_-1_-1_-1,-0.5,-0.80776,-0.38281
Si2_4_-1_-1_-1,-0.80776,-0.38281,-0.5
Si2_5_-1_-1_-1,-0.61719,-0.5,-0.80776
Si2_6_-1_-1_-1,-0.5,-0.19224,-0.61719
Si2_7_-1_-1_-1,-0.19224,-0.38281,-0.5
Si2_8_-1_-1_-1,-0.38281,-0.5,-0.80776
Si2_10_-1_-1_-1,-0.80776,-0.61719,-0.5
Si2_11_-1_-1_-1,-0.61719,-0.5,-0.19224
Si2_15_-1_-1_-1,-0.5,-0.19224,-0.38281
Si2_18_-1_-1_-1,-0.5,-0.80776,-0.61719
Si2_25_-1_-1_-1,-0.69224,-1,-0.11719
Si2_26_-1_-1_-1,-0.88281,-0.69224,-1
Si2_27_-1_-1_-1,-1,-0.88281,-0.30776
Si2_28_-1_-1_-1,-0.30776,-1,-0.88281
Si2_29_-1_-1_-1,-0.11719,-0.30776,-1
Si2_30_-1_-1_-1,-1,-0.11719,-0.69224
Si2_31_-1_-1_-1,-0.69224,-1,-0.88281
Si2_32_-1_-1_-1,-0.88281,-0.30776,-1
Si2_34_-1_-1_-1,-0.30776,-1,-0.11719
Si2_35_-1_-1_-1,-0.11719,-0.69224,-1
Si2_39_-1_-1_-1,-1,-0.88281,-0.69224
Si2_42_-1_-1_-1,-1,-0.11719,-0.30776
Si3_1_-1_-1_-1,-0.5,-1,-0.25
Si3_2_-1_-1_-1,-1,-0.75,-0.5
Si3_3_-1_-1_-1,-0.25,-0.5,-1
Si3_4_-1_-1_-1,-0.5,-1,-0.75
Si3_5_-1_-1_-1,-1,-0.25,-0.5
Si3_6_-1_-1_-1,-0.75,-0.5,-1
Na1_1_-1_-1_-1,-0.5,-0.5,-0.5
Na1_25_-1_-1_-1,-1,-1,-1
Na2_1_-1_-1_-1,-1,-0.5,-0.25
Na2_2_-1_-1_-1,-0.5,-0.75,-1
Na2_3_-1_-1_-1,-0.25,-1,-0.5
Na2_4_-1_-1_-1,-1,-0.5,-0.75
Na2_5_-1_-1_-1,-0.5,-0.25,-1
Na2_6_-1_-1_-1,-0.75,-1,-0.5
