Label,x_a,y_b,z_c
Te1_1_-1_-1_-1,-1,-1,-1
Te2_1_-1_-1_-1,-0.5,-0.5,-0.5
Te3_1_-1_-1_-1,-1,-0.736234,-0.5
Te3_3_-1_-1_-1,-1,-0.263766,-0.5
Te3_5_-1_-1_-1,-0.5,-1,-0.736234
Te3_7_-1_-1_-1,-0.5,-1,-0.263766
Te3_9_-1_-1_-1,-0.736234,-0.5,-1
Te3_11_-1_-1_-1,-0.263766,-0.5,-1
Si1_1_-1_-1_-1,-0.5,-0.75424,-1
Si1_3_-1_-1_-1,-0.5,-0.24576,-1
Si1_5_-1_-1_-1,-1,-0.5,-0.75424
Si1_7_-1_-1_-1,-1,-0.5,-0.24576
Si1_9_-1_-1_-1,-0.75424,-1,-0.5
Si1_11_-1_-1_-1,-0.24576,-1,-0.5
Si2_1_-1_-1_-1,-0.184526,-0.815474,-0.815474
Si2_2_-1_-1_-1,-0.815474,-0.815474,-0.184526
Si2_3_-1_-1_-1,-0.815474,-0.184526,-0.815474
Si2_4_-1_-1_-1,-0.184526,-0.184526,-0.184526
Si2_13_-1_-1_-1,-0.815474,-0.184526,-0.184526
Si2_14_-1_-1_-1,-0.184526,-0.184526,-0.815474
Si2_15_-1_-1_-1,-0.184526,-0.815474,-0.184526
Si2_16_-1_-1_-1,-0.815474,-0.815474,-0.815474
P2_1_-1_-1_-1,-0.3174,-0.6826,-0.6826
P2_2_-1_-1_-1,-0.6826,-0.6826,-0.3174
P2_3_-1_-1_-1,-0.6826,-0.3174,-0.6826
P2_4_-1_-1_-1,-0.3174,-0.3174,-0.3174
P2_13_-1_-1_-1,-0.6826,-0.3174,-0.3174
P2_14_-1_-1_-1,-0.3174,-0.3174,-0.6826
P2_15_-1_-1_-1,-0.3174,-0.6826,-0.3174
P2_16_-1_-1_-1,-0.6826,-0.6826,-0.6826
P3_1_-1_-1_-1,-0.11694,-1,-0.69172
P3_2_-1_-1_-1,-0.88306,-1,-0.30828
P3_3_-1_-1_-1,-0.88306,-1,-0.69172
P3_4_-1_-1_-1,-0.11694,-1,-0.30828
P3_5_-1_-1_-1,-0.69172,-0.11694,-1
P3_6_-1_-1_-1,-0.30828,-0.88306,-1
P3_7_-1_-1_-1,-0.69172,-0.88306,-1
P3_8_-1_-1_-1,-0.30828,-0.11694,-1
P3_9_-1_-1_-1,-1,-0.69172,-0.11694
P3_10_-1_-1_-1,-1,-0.30828,-0.88306
P3_11_-1_-1_-1,-1,-0.69172,-0.88306
P3_12_-1_-1_-1,-1,-0.30828,-0.11694
Si4_1_-1_-1_-1,-0.19003,-0.5,-0.6171
Si4_2_-1_-1_-1,-0.80997,-0.5,-0.3829
Si4_3_-1_-1_-1,-0.80997,-0.5,-0.6171
Si4_4_-1_-1_-1,-0.19003,-0.5,-0.3829
Si4_5_-1_-1_-1,-0.6171,-0.19003,-0.5
Si4_6_-1_-1_-1,-0.3829,-0.80997,-0.5
Si4_7_-1_-1_-1,-0.6171,-0.80997,-0.5
Si4_8_-1_-1_-1,-0.3829,-0.19003,-0.5
Si4_9_-1_-1_-1,-0.5,-0.6171,-0.19003
Si4_10_-1_-1_-1,-0.5,-0.3829,-0.80997
Si4_11_-1_-1_-1,-0.5,-0.6171,-0.80997
Si4_12_-1_-1_-1,-0.5,-0.3829,-0.19003
Te1_1_0_-1_-1,0,-1,-1
Te2_1_0_-1_-1,0.5,-0.5,-0.5
Te3_1_0_-1_-1,0,-0.736234,-0.5
Te3_3_0_-1_-1,0,-0.263766,-0.5
Te3_5_0_-1_-1,0.5,-1,-0.736234
Te3_7_0_-1_-1,0.5,-1,-0.263766
Te3_9_0_-1_-1,0.263766,-0.5,-1
Te3_11_0_-1_-1,0.736234,-0.5,-1
Si1_1_0_-1_-1,0.5,-0.75424,-1
Si1_3_0_-1_-1,0.5,-0.24576,-1
Si1_5_0_-1_-1,0,-0.5,-0.75424
Si1_7_0_-1_-1,0,-0.5,-0.24576
Si1_9_0_-1_-1,0.24576,-1,-0.5
Si1_11_0_-1_-1,0.75424,-1,-0.5
