Label,x_a,y_b,z_c
Ba1_1_-1_-1_-1,-0.5,-0.5,-0.5
Ba1_25_-1_-1_-1,-1,-1,-1
Ba2_1_-1_-1_-1,-0.25,-1,-0.5
Ba2_2_-1_-1_-1,-1,-0.5,-0.25
Ba2_3_-1_-1_-1,-0.5,-0.75,-1
Ba2_4_-1_-1_-1,-0.75,-1,-0.5
Ba2_5_-1_-1_-1,-1,-0.5,-0.75
Ba2_6_-1_-1_-1,-0.5,-0.25,-1
Al1_1_-1_-1_-1,-0.5,-1,-0.25
Al1_2_-1_-1_-1,-1,-0.75,-0.5
Al1_3_-1_-1_-1,-0.25,-0.5,-1
Al1_4_-1_-1_-1,-0.5,-1,-0.75
Al1_5_-1_-1_-1,-1,-0.25,-0.5
Al1_6_-1_-1_-1,-0.75,-0.5,-1
Al2_1_-1_-1_-1,-0.31511,-0.68489,-0.31511
Al2_4_-1_-1_-1,-0.68489,-0.31511,-0.68489
Al2_7_-1_-1_-1,-0.31511,-0.31511,-0.68489
Al2_10_-1_-1_-1,-0.68489,-0.68489,-0.31511
Al2_13_-1_-1_-1,-0.68489,-0.31511,-0.31511
Al2_16_-1_-1_-1,-0.31511,-0.68489,-0.68489
Al2_19_-1_-1_-1,-0.68489,-0.68489,-0.68489
Al2_22_-1_-1_-1,-0.31511,-0.31511,-0.31511
Al2_25_-1_-1_-1,-0.81511,-0.81511,-0.18489
Al2_28_-1_-1_-1,-0.18489,-0.18489,-0.81511
Al2_31_-1_-1_-1,-0.81511,-0.18489,-0.81511
Al2_34_-1_-1_-1,-0.18489,-0.81511,-0.18489
Al2_37_-1_-1_-1,-0.18489,-0.81511,-0.81511
Al2_40_-1_-1_-1,-0.81511,-0.18489,-0.18489
Al2_43_-1_-1_-1,-0.18489,-0.18489,-0.18489
Al2_46_-1_-1_-1,-0.81511,-0.81511,-0.81511
Al3_1_-1_-1_-1,-0.19479,-0.61735,-0.5
Al3_2_-1_-1_-1,-0.38265,-0.5,-0.19479
Al3_3_-1_-1_-1,-0.5,-0.80521,-0.38265
Al3_4_-1_-1_-1,-0.80521,-0.38265,-0.5
Al3_5_-1_-1_-1,-0.61735,-0.5,-0.80521
Al3_6_-1_-1_-1,-0.5,-0.19479,-0.61735
Al3_7_-1_-1_-1,-0.19479,-0.38265,-0.5
Al3_8_-1_-1_-1,-0.38265,-0.5,-0.80521
Al3_10_-1_-1_-1,-0.80521,-0.61735,-0.5
Al3_11_-1_-1_-1,-0.61735,-0.5,-0.19479
Al3_15_-1_-1_-1,-0.5,-0.19479,-0.38265
Al3_18_-1_-1_-1,-0.5,-0.80521,-0.61735
Al3_25_-1_-1_-1,-0.69479,-1,-0.11735
Al3_26_-1_-1_-1,-0.88265,-0.69479,-1
Al3_27_-1_-1_-1,-1,-0.88265,-0.30521
Al3_28_-1_-1_-1,-0.30521,-1,-0.88265
Al3_29_-1_-1_-1,-0.11735,-0.30521,-1
Al3_30_-1_-1_-1,-1,-0.11735,-0.69479
Al3_31_-1_-1_-1,-0.69479,-1,-0.88265
Al3_32_-1_-1_-1,-0.88265,-0.30521,-1
Al3_34_-1_-1_-1,-0.30521,-1,-0.11735
Al3_35_-1_-1_-1,-0.11735,-0.69479,-1
Al3_39_-1_-1_-1,-1,-0.88265,-0.69479
Al3_42_-1_-1_-1,-1,-0.11735,-0.30521
Ba1_1_0_-1_-1,0.5,-0.5,-0.5
Ba1_25_0_-1_-1,0,-1,-1
Ba2_1_0_-1_-1,0.75,-1,-0.5
Ba2_2_0_-1_-1,0,-0.5,-0.25
Ba2_3_0_-1_-1,0.5,-0.75,-1
Ba2_4_0_-1_-1,0.25,-1,-0.5
Ba2_5_0_-1_-1,0,-0.5,-0.75
Ba2_6_0_-1_-1,0.5,-0.25,-1
Al1_1_0_-1_-1,0.5,-1,-0.25
Al1_2_0_-1_-1,0,-0.75,-0.5
Al1_3_0_-1_-1,0.75,-0.5,-1
Al1_4_0_-1_-1,0.5,-1,-0.75
Al1_5_0_-1_-1,0,-0.25,-0.5
Al1_6_0_-1_-1,0.25,-0.5,-1
Al2_1_0_-1_-1,0.68489,-0.68489,-0.31511
Al2_4_0_-1_-1,0.31511,-0.31511,-0.68489
Al2_7_0_-1_-1,0.68489,-0.31511,-0.68489
