Label,x_a,y_b,z_c
I1_1_-1_-1_-1,-0.5,-0.5,-0.5
I1_25_-1_-1_-1,-1,-1,-1
I2_1_-1_-1_-1,-0.25,-0.5,-1
I2_2_-1_-1_-1,-0.5,-1,-0.25
I2_3_-1_-1_-1,-1,-0.75,-0.5
I2_4_-1_-1_-1,-0.75,-0.5,-1
I2_5_-1_-1_-1,-0.5,-1,-0.75
I2_6_-1_-1_-1,-1,-0.25,-0.5
Sn1_1_-1_-1_-1,-0.1902,-0.5,-0.3739
Sn1_2_-1_-1_-1,-0.5,-0.6261,-0.1902
Sn1_3_-1_-1_-1,-0.3739,-0.8098,-0.5
Sn1_4_-1_-1_-1,-0.8098,-0.5,-0.6261
Sn1_5_-1_-1_-1,-0.5,-0.3739,-0.8098
Sn1_6_-1_-1_-1,-0.6261,-0.1902,-0.5
Sn1_7_-1_-1_-1,-0.1902,-0.5,-0.6261
Sn1_9_-1_-1_-1,-0.3739,-0.1902,-0.5
Sn1_10_-1_-1_-1,-0.8098,-0.5,-0.3739
Sn1_12_-1_-1_-1,-0.6261,-0.8098,-0.5
Sn1_14_-1_-1_-1,-0.5,-0.3739,-0.1902
Sn1_17_-1_-1_-1,-0.5,-0.6261,-0.8098
Sn1_25_-1_-1_-1,-0.6902,-0.8739,-1
Sn1_26_-1_-1_-1,-1,-0.6902,-0.1261
Sn1_27_-1_-1_-1,-0.8739,-1,-0.3098
Sn1_28_-1_-1_-1,-0.3098,-0.1261,-1
Sn1_29_-1_-1_-1,-1,-0.3098,-0.8739
Sn1_30_-1_-1_-1,-0.1261,-1,-0.6902
Sn1_31_-1_-1_-1,-0.6902,-0.1261,-1
Sn1_33_-1_-1_-1,-0.8739,-1,-0.6902
Sn1_34_-1_-1_-1,-0.3098,-0.8739,-1
Sn1_36_-1_-1_-1,-0.1261,-1,-0.3098
Sn1_38_-1_-1_-1,-1,-0.6902,-0.8739
Sn1_41_-1_-1_-1,-1,-0.3098,-0.1261
Sn2_1_-1_-1_-1,-0.1739,-0.5,-0.415
Sn2_2_-1_-1_-1,-0.5,-0.585,-0.1739
Sn2_3_-1_-1_-1,-0.415,-0.8261,-0.5
Sn2_4_-1_-1_-1,-0.8261,-0.5,-0.585
Sn2_5_-1_-1_-1,-0.5,-0.415,-0.8261
Sn2_6_-1_-1_-1,-0.585,-0.1739,-0.5
Sn2_7_-1_-1_-1,-0.1739,-0.5,-0.585
Sn2_9_-1_-1_-1,-0.415,-0.1739,-0.5
Sn2_10_-1_-1_-1,-0.8261,-0.5,-0.415
Sn2_12_-1_-1_-1,-0.585,-0.8261,-0.5
Sn2_14_-1_-1_-1,-0.5,-0.415,-0.1739
Sn2_17_-1_-1_-1,-0.5,-0.585,-0.8261
Sn2_25_-1_-1_-1,-0.6739,-0.915,-1
Sn2_26_-1_-1_-1,-1,-0.6739,-0.085
Sn2_27_-1_-1_-1,-0.915,-1,-0.3261
Sn2_28_-1_-1_-1,-0.3261,-0.085,-1
Sn2_29_-1_-1_-1,-1,-0.3261,-0.915
Sn2_30_-1_-1_-1,-0.085,-1,-0.6739
Sn2_31_-1_-1_-1,-0.6739,-0.085,-1
Sn2_33_-1_-1_-1,-0.915,-1,-0.6739
