Label,x_a,y_b,z_c
Na1_1_-1_-1_-1,-0.5,-0.5,-0.5
Na1_25_-1_-1_-1,-1,-1,-1
Na2_1_-1_-1_-1,-0.469,-1,-0.257
Na2_2_-1_-1_-1,-1,-0.743,-0.469
Na2_3_-1_-1_-1,-0.257,-0.531,-1
Na2_4_-1_-1_-1,-0.531,-1,-0.743
Na2_5_-1_-1_-1,-1,-0.257,-0.531
Na2_6_-1_-1_-1,-0.743,-0.469,-1
Na2_7_-1_-1_-1,-0.469,-1,-0.743
Na2_9_-1_-1_-1,-0.257,-0.469,-1
Na2_10_-1_-1_-1,-0.531,-1,-0.257
Na2_12_-1_-1_-1,-0.743,-0.531,-1
Na2_14_-1_-1_-1,-1,-0.257,-0.469
Na2_17_-1_-1_-1,-1,-0.743,-0.531
Na2_25_-1_-1_-1,-0.969,-0.757,-0.5
Na2_26_-1_-1_-1,-0.5,-0.969,-0.243
Na2_27_-1_-1_-1,-0.757,-0.5,-0.031
Na2_28_-1_-1_-1,-0.031,-0.243,-0.5
Na2_29_-1_-1_-1,-0.5,-0.031,-0.757
Na2_30_-1_-1_-1,-0.243,-0.5,-0.969
Na2_31_-1_-1_-1,-0.969,-0.243,-0.5
Na2_33_-1_-1_-1,-0.757,-0.5,-0.969
Na2_34_-1_-1_-1,-0.031,-0.757,-0.5
Na2_36_-1_-1_-1,-0.243,-0.5,-0.031
Na2_38_-1_-1_-1,-0.5,-0.969,-0.757
Na2_41_-1_-1_-1,-0.5,-0.031,-0.243
Ga1_1_-1_-1_-1,-1,-0.5,-0.25
Ga1_2_-1_-1_-1,-0.5,-0.75,-1
Ga1_3_-1_-1_-1,-0.25,-1,-0.5
Ga1_4_-1_-1_-1,-1,-0.5,-0.75
Ga1_5_-1_-1_-1,-0.5,-0.25,-1
Ga1_6_-1_-1_-1,-0.75,-1,-0.5
Ga2_1_-1_-1_-1,-0.31633,-0.68367,-0.31633
Ga2_4_-1_-1_-1,-0.68367,-0.31633,-0.68367
Ga2_7_-1_-1_-1,-0.31633,-0.31633,-0.68367
Ga2_10_-1_-1_-1,-0.68367,-0.68367,-0.31633
Ga2_13_-1_-1_-1,-0.68367,-0.31633,-0.31633
Ga2_16_-1_-1_-1,-0.31633,-0.68367,-0.68367
Ga2_19_-1_-1_-1,-0.68367,-0.68367,-0.68367
Ga2_22_-1_-1_-1,-0.31633,-0.31633,-0.31633
Ga2_25_-1_-1_-1,-0.81633,-0.81633,-0.18367
Ga2_28_-1_-1_-1,-0.18367,-0.18367,-0.81633
Ga2_31_-1_-1_-1,-0.81633,-0.18367,-0.81633
Ga2_34_-1_-1_-1,-0.18367,-0.81633,-0.18367
Ga2_37_-1_-1_-1,-0.18367,-0.81633,-0.81633
Ga2_40_-1_-1_-1,-0.81633,-0.18367,-0.18367
Ga2_43_-1_-1_-1,-0.18367,-0.18367,-0.18367
Ga2_46_-1_-1_-1,-0.81633,-0.81633,-0.81633
Ga3_1_-1_-1_-1,-0.38329,-0.80909,-0.5
Ga3_2_-1_-1_-1,-0.19091,-0.5,-0.38329
Ga3_3_-1_-1_-1,-0.5,-0.61671,-0.19091
Ga3_4_-1_-1_-1,-0.61671,-0.19091,-0.5
Ga3_5_-1_-1_-1,-0.80909,-0.5,-0.61671
Ga3_6_-1_-1_-1,-0.5,-0.38329,-0.80909
Ga3_7_-1_-1_-1,-0.38329,-0.19091,-0.5
Ga3_8_-1_-1_-1,-0.19091,-0.5,-0.61671
Ga3_10_-1_-1_-1,-0.61671,-0.80909,-0.5
Ga3_11_-1_-1_-1,-0.80909,-0.5,-0.38329
Ga3_15_-1_-1_-1,-0.5,-0.38329,-0.19091
Ga3_18_-1_-1_-1,-0.5,-0.61671,-0.80909
Ga3_25_-1_-1_-1,-0.88329,-1,-0.30909
Ga3_26_-1_-1_-1,-0.69091,-0.88329,-1
Ga3_27_-1_-1_-1,-1,-0.69091,-0.11671
Ga3_28_-1_-1_-1,-0.11671,-1,-0.69091
Ga3_29_-1_-1_-1,-0.30909,-0.11671,-1
Ga3_30_-1_-1_-1,-1,-0.30909,-0.88329
Ga3_31_-1_-1_-1,-0.88329,-1,-0.69091
Ga3_32_-1_-1_-1,-0.69091,-0.11671,-1
Ga3_34_-1_-1_-1,-0.11671,-1,-0.30909
Ga3_35_-1_-1_-1,-0.30909,-0.88329,-1
Ga3_39_-1_-1_-1,-1,-0.69091,-0.88329
Ga3_42_-1_-1_-1,-1,-0.30909,-0.11671
Na1_1_0_-1_-1,0.5,-0.5,-0.5
Na1_25_0_-1_-1,0,-1,-1
Na2_1_0_-1_-1,0.531,-1,-0.257
Na2_2_0_-1_-1,0,-0.743,-0.469
Na2_3_0_-1_-1,0.743,-0.531,-1
Na2_4_0_-1_-1,0.469,-1,-0.743
Na2_5_0_-1_-1,0,-0.257,-0.531
Na2_6_0_-1_-1,0.257,-0.469,-1
Na2_7_0_-1_-1,0.531,-1,-0.743
Na2_9_0_-1_-1,0.743,-0.469,-1
Na2_10_0_-1_-1,0.469,-1,-0.257
Na2_12_0_-1_-1,0.257,-0.531,-1
Na2_14_0_-1_-1,0,-0.257,-0.469
Na2_17_0_-1_-1,0,-0.743,-0.531
Na2_25_0_-1_-1,0.031,-0.757,-0.5
Na2_26_0_-1_-1,0.5,-0.969,-0.243
Na2_27_0_-1_-1,0.243,-0.5,-0.031
Na2_28_0_-1_-1,0.969,-0.243,-0.5
Na2_29_0_-1_-1,0.5,-0.031,-0.757
Na2_30_0_-1_-1,0.757,-0.5,-0.969
Na2_31_0_-1_-1,0.031,-0.243,-0.5
Na2_33_0_-1_-1,0.243,-0.5,-0.969
Na2_34_0_-1_-1,0.969,-0.757,-0.5
Na2_36_0_-1_-1,0.757,-0.5,-0.031
Na2_38_0_-1_-1,0.5,-0.969,-0.757
Na2_41_0_-1_-1,0.5,-0.031,-0.243
Ga1_1_0_-1_-1,0,-0.5,-0.25
Ga1_2_0_-1_-1,0.5,-0.75,-1
Ga1_3_0_-1_-1,0.75,-1,-0.5
Ga1_4_0_-1_-1,0,-0.5,-0.75
Ga1_5_0_-1_-1,0.5,-0.25,-1
Ga1_6_0_-1_-1,0.25,-1,-0.5
Ga2_1_0_-1_-1,0.68367,-0.68367,-0.31633
Ga2_4_0_-1_-1,0.31633,-0.31633,-0.68367
Ga2_7_0_-1_-1,0.68367,-0.31633,-0.68367
Ga2_10_0_-1_-1,0.31633,-0.68367,-0.31633
Ga2_13_0_-1_-1,0.31633,-0.31633,-0.31633
Ga2_16_0_-1_-1,0.68367,-0.68367,-0.68367
Ga2_19_0_-1_-1,0.31633,-0.68367,-0.68367
Ga2_22_0_-1_-1,0.68367,-0.31633,-0.31633
Ga2_25_0_-1_-1,0.18367,-0.81633,-0.18367
Ga2_28_0_-1_-1,0.81633,-0.18367,-0.81633
