Label,x_a,y_b,z_c
Sn1_1_-1_-1_-1,-0.38414,-0.81,-0.5
Sn1_2_-1_-1_-1,-0.19,-0.5,-0.38414
Sn1_3_-1_-1_-1,-0.5,-0.61586,-0.19
Sn1_4_-1_-1_-1,-0.61586,-0.19,-0.5
Sn1_5_-1_-1_-1,-0.81,-0.5,-0.61586
Sn1_6_-1_-1_-1,-0.5,-0.38414,-0.81
Sn1_7_-1_-1_-1,-0.38414,-0.19,-0.5
Sn1_8_-1_-1_-1,-0.19,-0.5,-0.61586
Sn1_10_-1_-1_-1,-0.61586,-0.81,-0.5
Sn1_11_-1_-1_-1,-0.81,-0.5,-0.38414
Sn1_15_-1_-1_-1,-0.5,-0.38414,-0.19
Sn1_18_-1_-1_-1,-0.5,-0.61586,-0.81
Sn1_25_-1_-1_-1,-0.88414,-1,-0.31
Sn1_26_-1_-1_-1,-0.69,-0.88414,-1
Sn1_27_-1_-1_-1,-1,-0.69,-0.11586
Sn1_28_-1_-1_-1,-0.11586,-1,-0.69
Sn1_29_-1_-1_-1,-0.31,-0.11586,-1
Sn1_30_-1_-1_-1,-1,-0.31,-0.88414
Sn1_31_-1_-1_-1,-0.88414,-1,-0.69
Sn1_32_-1_-1_-1,-0.69,-0.11586,-1
Sn1_34_-1_-1_-1,-0.11586,-1,-0.31
Sn1_35_-1_-1_-1,-0.31,-0.88414,-1
Sn1_39_-1_-1_-1,-1,-0.69,-0.88414
Sn1_42_-1_-1_-1,-1,-0.31,-0.11586
Sn2_1_-1_-1_-1,-0.3688,-0.8393,-0.5
Sn2_2_-1_-1_-1,-0.1607,-0.5,-0.3688
Sn2_3_-1_-1_-1,-0.5,-0.6312,-0.1607
Sn2_4_-1_-1_-1,-0.6312,-0.1607,-0.5
Sn2_5_-1_-1_-1,-0.8393,-0.5,-0.6312
Sn2_6_-1_-1_-1,-0.5,-0.3688,-0.8393
Sn2_7_-1_-1_-1,-0.3688,-0.1607,-0.5
Sn2_8_-1_-1_-1,-0.1607,-0.5,-0.6312
Sn2_10_-1_-1_-1,-0.6312,-0.8393,-0.5
Sn2_11_-1_-1_-1,-0.8393,-0.5,-0.3688
Sn2_15_-1_-1_-1,-0.5,-0.3688,-0.1607
Sn2_18_-1_-1_-1,-0.5,-0.6312,-0.8393
Sn2_25_-1_-1_-1,-0.8688,-1,-0.3393
Sn2_26_-1_-1_-1,-0.6607,-0.8688,-1
Sn2_27_-1_-1_-1,-1,-0.6607,-0.1312
Sn2_28_-1_-1_-1,-0.1312,-1,-0.6607
Sn2_29_-1_-1_-1,-0.3393,-0.1312,-1
Sn2_30_-1_-1_-1,-1,-0.3393,-0.8688
Sn2_31_-1_-1_-1,-0.8688,-1,-0.6607
Sn2_32_-1_-1_-1,-0.6607,-0.1312,-1
Sn2_34_-1_-1_-1,-0.1312,-1,-0.3393
Sn2_35_-1_-1_-1,-0.3393,-0.8688,-1
Sn2_39_-1_-1_-1,-1,-0.6607,-0.8688
Sn2_42_-1_-1_-1,-1,-0.3393,-0.1312
Sn3_1_-1_-1_-1,-0.31717,-0.68283,-0.31717
Sn3_4_-1_-1_-1,-0.68283,-0.31717,-0.68283
Sn3_7_-1_-1_-1,-0.31717,-0.31717,-0.68283
Sn3_10_-1_-1_-1,-0.68283,-0.68283,-0.31717
Sn3_13_-1_-1_-1,-0.68283,-0.31717,-0.31717
Sn3_16_-1_-1_-1,-0.31717,-0.68283,-0.68283
Sn3_19_-1_-1_-1,-0.68283,-0.68283,-0.68283
Sn3_22_-1_-1_-1,-0.31717,-0.31717,-0.31717
Sn3_25_-1_-1_-1,-0.81717,-0.81717,-0.18283
Sn3_28_-1_-1_-1,-0.18283,-0.18283,-0.81717
Sn3_31_-1_-1_-1,-0.81717,-0.18283,-0.81717
Sn3_34_-1_-1_-1,-0.18283,-0.81717,-0.18283
Sn3_37_-1_-1_-1,-0.18283,-0.81717,-0.81717
Sn3_40_-1_-1_-1,-0.81717,-0.18283,-0.18283
Sn3_43_-1_-1_-1,-0.18283,-0.18283,-0.18283
Sn3_46_-1_-1_-1,-0.81717,-0.81717,-0.81717
Sn4_1_-1_-1_-1,-1,-0.5,-0.25
Sn4_2_-1_-1_-1,-0.5,-0.75,-1
Sn4_3_-1_-1_-1,-0.25,-1,-0.5
Sn4_4_-1_-1_-1,-1,-0.5,-0.75
Sn4_5_-1_-1_-1,-0.5,-0.25,-1
Sn4_6_-1_-1_-1,-0.75,-1,-0.5
Rb1_1_-1_-1_-1,-0.012,-0.744,-0.5
Rb1_2_-1_-1_-1,-0.256,-0.5,-0.012
Rb1_3_-1_-1_-1,-0.5,-0.988,-0.256
Rb1_4_-1_-1_-1,-0.988,-0.256,-0.5
Rb1_5_-1_-1_-1,-0.744,-0.5,-0.988
Rb1_6_-1_-1_-1,-0.5,-0.012,-0.744
Rb1_7_-1_-1_-1,-0.012,-0.256,-0.5
Rb1_8_-1_-1_-1,-0.256,-0.5,-0.988
Rb1_10_-1_-1_-1,-0.988,-0.744,-0.5
Rb1_11_-1_-1_-1,-0.744,-0.5,-0.012
Rb1_15_-1_-1_-1,-0.5,-0.012,-0.256
Rb1_18_-1_-1_-1,-0.5,-0.988,-0.744
Rb1_25_-1_-1_-1,-0.512,-1,-0.244
Rb1_26_-1_-1_-1,-0.756,-0.512,-1
Rb1_27_-1_-1_-1,-1,-0.756,-0.488
Rb1_28_-1_-1_-1,-0.488,-1,-0.756
Rb1_29_-1_-1_-1,-0.244,-0.488,-1
Rb1_30_-1_-1_-1,-1,-0.244,-0.512
Rb1_31_-1_-1_-1,-0.512,-1,-0.756
Rb1_32_-1_-1_-1,-0.756,-0.488,-1
Rb1_34_-1_-1_-1,-0.488,-1,-0.244
Rb1_35_-1_-1_-1,-0.244,-0.512,-1
