Label,x_a,y_b,z_c
I1_1_-1_-1_-1,-0.5,-0.5,-0.5
I1_25_-1_-1_-1,-1,-1,-1
I2_1_-1_-1_-1,-1,-0.25,-0.5
I2_2_-1_-1_-1,-0.75,-0.5,-1
I2_3_-1_-1_-1,-0.5,-1,-0.75
I2_4_-1_-1_-1,-1,-0.75,-0.5
I2_5_-1_-1_-1,-0.25,-0.5,-1
I2_6_-1_-1_-1,-0.5,-1,-0.25
Sn1_1_-1_-1_-1,-0.5,-0.62771,-0.18894
Sn1_2_-1_-1_-1,-0.37229,-0.81106,-0.5
Sn1_3_-1_-1_-1,-0.18894,-0.5,-0.37229
Sn1_4_-1_-1_-1,-0.5,-0.37229,-0.81106
Sn1_5_-1_-1_-1,-0.62771,-0.18894,-0.5
Sn1_6_-1_-1_-1,-0.81106,-0.5,-0.62771
Sn1_8_-1_-1_-1,-0.37229,-0.18894,-0.5
Sn1_9_-1_-1_-1,-0.18894,-0.5,-0.62771
Sn1_11_-1_-1_-1,-0.62771,-0.81106,-0.5
Sn1_12_-1_-1_-1,-0.81106,-0.5,-0.37229
Sn1_13_-1_-1_-1,-0.5,-0.37229,-0.18894
Sn1_16_-1_-1_-1,-0.5,-0.62771,-0.81106
Sn1_25_-1_-1_-1,-1,-0.68894,-0.12771
Sn1_26_-1_-1_-1,-0.87229,-1,-0.31106
Sn1_27_-1_-1_-1,-0.68894,-0.87229,-1
Sn1_28_-1_-1_-1,-1,-0.31106,-0.87229
Sn1_29_-1_-1_-1,-0.12771,-1,-0.68894
Sn1_30_-1_-1_-1,-0.31106,-0.12771,-1
Sn1_32_-1_-1_-1,-0.87229,-1,-0.68894
Sn1_33_-1_-1_-1,-0.68894,-0.12771,-1
Sn1_35_-1_-1_-1,-0.12771,-1,-0.31106
Sn1_36_-1_-1_-1,-0.31106,-0.87229,-1
Sn1_37_-1_-1_-1,-1,-0.68894,-0.87229
Sn1_40_-1_-1_-1,-1,-0.31106,-0.12771
Sn2_1_-1_-1_-1,-0.4462,-0.8256,-0.5
Sn2_2_-1_-1_-1,-0.1744,-0.5,-0.4462
Sn2_3_-1_-1_-1,-0.5,-0.5538,-0.1744
Sn2_4_-1_-1_-1,-0.5538,-0.1744,-0.5
Sn2_5_-1_-1_-1,-0.8256,-0.5,-0.5538
Sn2_6_-1_-1_-1,-0.5,-0.4462,-0.8256
Sn2_7_-1_-1_-1,-0.4462,-0.1744,-0.5
Sn2_8_-1_-1_-1,-0.1744,-0.5,-0.5538
Sn2_10_-1_-1_-1,-0.5538,-0.8256,-0.5
Sn2_11_-1_-1_-1,-0.8256,-0.5,-0.4462
Sn2_15_-1_-1_-1,-0.5,-0.4462,-0.1744
Sn2_18_-1_-1_-1,-0.5,-0.5538,-0.8256
Sn2_25_-1_-1_-1,-0.9462,-1,-0.3256
Sn2_26_-1_-1_-1,-0.6744,-0.9462,-1
Sn2_27_-1_-1_-1,-1,-0.6744,-0.0538
Sn2_28_-1_-1_-1,-0.0538,-1,-0.6744
Sn2_29_-1_-1_-1,-0.3256,-0.0538,-1
Sn2_30_-1_-1_-1,-1,-0.3256,-0.9462
Sn2_31_-1_-1_-1,-0.9462,-1,-0.6744
