Label,x_a,y_b,z_c
I1_1_-1_-1_-1,-0.5,-0.5,-0.5
I1_25_-1_-1_-1,-1,-1,-1
I2_1_-1_-1_-1,-0.25,-0.5,-1
I2_2_-1_-1_-1,-0.5,-1,-0.25
I2_3_-1_-1_-1,-1,-0.75,-0.5
I2_4_-1_-1_-1,-0.75,-0.5,-1
I2_5_-1_-1_-1,-0.5,-1,-0.75
I2_6_-1_-1_-1,-1,-0.25,-0.5
Sn1_1_-1_-1_-1,-0.5,-0.6131,-0.1913
Sn1_2_-1_-1_-1,-0.3869,-0.8087,-0.5
Sn1_3_-1_-1_-1,-0.1913,-0.5,-0.3869
Sn1_4_-1_-1_-1,-0.5,-0.3869,-0.8087
Sn1_5_-1_-1_-1,-0.6131,-0.1913,-0.5
Sn1_6_-1_-1_-1,-0.8087,-0.5,-0.6131
Sn1_8_-1_-1_-1,-0.3869,-0.1913,-0.5
Sn1_9_-1_-1_-1,-0.1913,-0.5,-0.6131
Sn1_11_-1_-1_-1,-0.6131,-0.8087,-0.5
Sn1_12_-1_-1_-1,-0.8087,-0.5,-0.3869
Sn1_13_-1_-1_-1,-0.5,-0.3869,-0.1913
Sn1_16_-1_-1_-1,-0.5,-0.6131,-0.8087
Sn1_25_-1_-1_-1,-1,-0.6913,-0.1131
Sn1_26_-1_-1_-1,-0.8869,-1,-0.3087
Sn1_27_-1_-1_-1,-0.6913,-0.8869,-1
Sn1_28_-1_-1_-1,-1,-0.3087,-0.8869
Sn1_29_-1_-1_-1,-0.1131,-1,-0.6913
Sn1_30_-1_-1_-1,-0.3087,-0.1131,-1
Sn1_32_-1_-1_-1,-0.8869,-1,-0.6913
Sn1_33_-1_-1_-1,-0.6913,-0.1131,-1
Sn1_35_-1_-1_-1,-0.1131,-1,-0.3087
Sn1_36_-1_-1_-1,-0.3087,-0.8869,-1
Sn1_37_-1_-1_-1,-1,-0.6913,-0.8869
Sn1_40_-1_-1_-1,-1,-0.3087,-0.1131
Sn2_1_-1_-1_-1,-0.5,-0.6536,-0.1572
Sn2_2_-1_-1_-1,-0.3464,-0.8428,-0.5
Sn2_3_-1_-1_-1,-0.1572,-0.5,-0.3464
Sn2_4_-1_-1_-1,-0.5,-0.3464,-0.8428
Sn2_5_-1_-1_-1,-0.6536,-0.1572,-0.5
Sn2_6_-1_-1_-1,-0.8428,-0.5,-0.6536
Sn2_8_-1_-1_-1,-0.3464,-0.1572,-0.5
Sn2_9_-1_-1_-1,-0.1572,-0.5,-0.6536
Sn2_11_-1_-1_-1,-0.6536,-0.8428,-0.5
Sn2_12_-1_-1_-1,-0.8428,-0.5,-0.3464
Sn2_13_-1_-1_-1,-0.5,-0.3464,-0.1572
Sn2_16_-1_-1_-1,-0.5,-0.6536,-0.8428
Sn2_25_-1_-1_-1,-1,-0.6572,-0.1536
Sn2_26_-1_-1_-1,-0.8464,-1,-0.3428
Sn2_27_-1_-1_-1,-0.6572,-0.8464,-1
Sn2_28_-1_-1_-1,-1,-0.3428,-0.8464
Sn2_29_-1_-1_-1,-0.1536,-1,-0.6572
Sn2_30_-1_-1_-1,-0.3428,-0.1536,-1
Sn2_32_-1_-1_-1,-0.8464,-1,-0.6572
