Label,x_a,y_b,z_c
I1_1_-1_-1_-1,-0.5,-0.5,-0.5
I1_25_-1_-1_-1,-1,-1,-1
I2_1_-1_-1_-1,-1,-0.5,-0.25
I2_2_-1_-1_-1,-0.5,-0.75,-1
I2_3_-1_-1_-1,-0.25,-1,-0.5
I2_4_-1_-1_-1,-1,-0.5,-0.75
I2_5_-1_-1_-1,-0.5,-0.25,-1
I2_6_-1_-1_-1,-0.75,-1,-0.5
Sn1_1_-1_-1_-1,-0.3748,-0.5,-0.1903
Sn1_2_-1_-1_-1,-0.5,-0.8097,-0.3748
Sn1_3_-1_-1_-1,-0.1903,-0.6252,-0.5
Sn1_4_-1_-1_-1,-0.6252,-0.5,-0.8097
Sn1_5_-1_-1_-1,-0.5,-0.1903,-0.6252
Sn1_6_-1_-1_-1,-0.8097,-0.3748,-0.5
Sn1_7_-1_-1_-1,-0.3748,-0.5,-0.8097
Sn1_9_-1_-1_-1,-0.1903,-0.3748,-0.5
Sn1_10_-1_-1_-1,-0.6252,-0.5,-0.1903
Sn1_12_-1_-1_-1,-0.8097,-0.6252,-0.5
Sn1_14_-1_-1_-1,-0.5,-0.1903,-0.3748
Sn1_17_-1_-1_-1,-0.5,-0.8097,-0.6252
Sn1_25_-1_-1_-1,-0.8748,-0.6903,-1
Sn1_26_-1_-1_-1,-1,-0.8748,-0.3097
Sn1_27_-1_-1_-1,-0.6903,-1,-0.1252
Sn1_28_-1_-1_-1,-0.1252,-0.3097,-1
Sn1_29_-1_-1_-1,-1,-0.1252,-0.6903
Sn1_30_-1_-1_-1,-0.3097,-1,-0.8748
Sn1_31_-1_-1_-1,-0.8748,-0.3097,-1
Sn1_33_-1_-1_-1,-0.6903,-1,-0.8748
Sn1_34_-1_-1_-1,-0.1252,-0.6903,-1
Sn1_36_-1_-1_-1,-0.3097,-1,-0.1252
Sn1_38_-1_-1_-1,-1,-0.8748,-0.6903
Sn1_41_-1_-1_-1,-1,-0.1252,-0.3097
P1_1_-1_-1_-1,-0.3072,-0.6928,-0.3072
P1_4_-1_-1_-1,-0.6928,-0.3072,-0.6928
P1_7_-1_-1_-1,-0.3072,-0.3072,-0.6928
P1_10_-1_-1_-1,-0.6928,-0.6928,-0.3072
P1_13_-1_-1_-1,-0.6928,-0.3072,-0.3072
P1_16_-1_-1_-1,-0.3072,-0.6928,-0.6928
P1_19_-1_-1_-1,-0.6928,-0.6928,-0.6928
P1_22_-1_-1_-1,-0.3072,-0.3072,-0.3072
P1_25_-1_-1_-1,-0.8072,-0.8072,-0.1928
P1_28_-1_-1_-1,-0.1928,-0.1928,-0.8072
P1_31_-1_-1_-1,-0.8072,-0.1928,-0.8072
P1_34_-1_-1_-1,-0.1928,-0.8072,-0.1928
P1_37_-1_-1_-1,-0.1928,-0.8072,-0.8072
P1_40_-1_-1_-1,-0.8072,-0.1928,-0.1928
P1_43_-1_-1_-1,-0.1928,-0.1928,-0.1928
P1_46_-1_-1_-1,-0.8072,-0.8072,-0.8072
P2_1_-1_-1_-1,-0.25,-0.5,-1
P2_2_-1_-1_-1,-0.5,-1,-0.25
P2_3_-1_-1_-1,-1,-0.75,-0.5
P2_4_-1_-1_-1,-0.75,-0.5,-1
