Label,x_a,y_b,z_c
Br1_1_-1_-1_-1,-0.5,-0.5,-0.5
Br1_25_-1_-1_-1,-1,-1,-1
Br2_1_-1_-1_-1,-0.5,-0.75,-1
Br2_2_-1_-1_-1,-0.25,-1,-0.5
Br2_3_-1_-1_-1,-1,-0.5,-0.25
Br2_4_-1_-1_-1,-0.5,-0.25,-1
Br2_5_-1_-1_-1,-0.75,-1,-0.5
Br2_6_-1_-1_-1,-1,-0.5,-0.75
Sn1_1_-1_-1_-1,-0.3814,-0.5,-0.1881
Sn1_2_-1_-1_-1,-0.5,-0.8119,-0.3814
Sn1_3_-1_-1_-1,-0.1881,-0.6186,-0.5
Sn1_4_-1_-1_-1,-0.6186,-0.5,-0.8119
Sn1_5_-1_-1_-1,-0.5,-0.1881,-0.6186
Sn1_6_-1_-1_-1,-0.8119,-0.3814,-0.5
Sn1_7_-1_-1_-1,-0.3814,-0.5,-0.8119
Sn1_9_-1_-1_-1,-0.1881,-0.3814,-0.5
Sn1_10_-1_-1_-1,-0.6186,-0.5,-0.1881
Sn1_12_-1_-1_-1,-0.8119,-0.6186,-0.5
Sn1_14_-1_-1_-1,-0.5,-0.1881,-0.3814
Sn1_17_-1_-1_-1,-0.5,-0.8119,-0.6186
Sn1_25_-1_-1_-1,-0.8814,-0.6881,-1
Sn1_26_-1_-1_-1,-1,-0.8814,-0.3119
Sn1_27_-1_-1_-1,-0.6881,-1,-0.1186
Sn1_28_-1_-1_-1,-0.1186,-0.3119,-1
Sn1_29_-1_-1_-1,-1,-0.1186,-0.6881
Sn1_30_-1_-1_-1,-0.3119,-1,-0.8814
Sn1_31_-1_-1_-1,-0.8814,-0.3119,-1
Sn1_33_-1_-1_-1,-0.6881,-1,-0.8814
Sn1_34_-1_-1_-1,-0.1186,-0.6881,-1
Sn1_36_-1_-1_-1,-0.3119,-1,-0.1186
Sn1_38_-1_-1_-1,-1,-0.8814,-0.6881
Sn1_41_-1_-1_-1,-1,-0.1186,-0.3119
Sn2_1_-1_-1_-1,-0.3482,-0.5,-0.1522
Sn2_2_-1_-1_-1,-0.5,-0.8478,-0.3482
Sn2_3_-1_-1_-1,-0.1522,-0.6518,-0.5
Sn2_4_-1_-1_-1,-0.6518,-0.5,-0.8478
Sn2_5_-1_-1_-1,-0.5,-0.1522,-0.6518
Sn2_6_-1_-1_-1,-0.8478,-0.3482,-0.5
Sn2_7_-1_-1_-1,-0.3482,-0.5,-0.8478
