Label,x_a,y_b,z_c
Rb1_1_-1_-1_-1,-0.5,-1,-0.25
Rb1_2_-1_-1_-1,-1,-0.75,-0.5
Rb1_3_-1_-1_-1,-0.25,-0.5,-1
Rb1_4_-1_-1_-1,-0.5,-1,-0.75
Rb1_5_-1_-1_-1,-1,-0.25,-0.5
Rb1_6_-1_-1_-1,-0.75,-0.5,-1
Na1_1_-1_-1_-1,-0.5,-0.5,-0.5
Na1_25_-1_-1_-1,-1,-1,-1
Si1_1_-1_-1_-1,-0.38202,-0.80439,-0.5
Si1_2_-1_-1_-1,-0.19561,-0.5,-0.38202
Si1_3_-1_-1_-1,-0.5,-0.61798,-0.19561
Si1_4_-1_-1_-1,-0.61798,-0.19561,-0.5
Si1_5_-1_-1_-1,-0.80439,-0.5,-0.61798
Si1_6_-1_-1_-1,-0.5,-0.38202,-0.80439
Si1_7_-1_-1_-1,-0.38202,-0.19561,-0.5
Si1_8_-1_-1_-1,-0.19561,-0.5,-0.61798
Si1_10_-1_-1_-1,-0.61798,-0.80439,-0.5
Si1_11_-1_-1_-1,-0.80439,-0.5,-0.38202
Si1_15_-1_-1_-1,-0.5,-0.38202,-0.19561
Si1_18_-1_-1_-1,-0.5,-0.61798,-0.80439
Si1_25_-1_-1_-1,-0.88202,-1,-0.30439
Si1_26_-1_-1_-1,-0.69561,-0.88202,-1
Si1_27_-1_-1_-1,-1,-0.69561,-0.11798
Si1_28_-1_-1_-1,-0.11798,-1,-0.69561
Si1_29_-1_-1_-1,-0.30439,-0.11798,-1
Si1_30_-1_-1_-1,-1,-0.30439,-0.88202
Si1_31_-1_-1_-1,-0.88202,-1,-0.69561
Si1_32_-1_-1_-1,-0.69561,-0.11798,-1
Si1_34_-1_-1_-1,-0.11798,-1,-0.30439
Si1_35_-1_-1_-1,-0.30439,-0.88202,-1
Si1_39_-1_-1_-1,-1,-0.69561,-0.88202
Si1_42_-1_-1_-1,-1,-0.30439,-0.11798
Si2_1_-1_-1_-1,-0.31589,-0.68411,-0.31589
Si2_4_-1_-1_-1,-0.68411,-0.31589,-0.68411
Si2_7_-1_-1_-1,-0.31589,-0.31589,-0.68411
