Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Te1,d,6,1,,0,0.75,0.5,,,
Te2,a,2,0.47,0.012,0,0,0,,,
Se1,a,2,0.53,0.012,0,0,0,,,
P1,i,16,1,,0.81578,0.81578,0.81578,5e-05,5e-05,5e-05
Si1,k,24,1,,0.69124,0.88258,0,8e-05,8e-05,
Si2,c,6,1,,0.5,0.75,0,,,
