Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
K1,a,2,1,,0,0,0,,,
K2,d,6,1,,0.25,0.5,0,,,
Si1,c,6,0.506,0.002,0.25,0,0.5,,,
Zn1,c,6,0.494,0.002,0.25,0,0.5,,,
Si2,i,16,1,,0.183994,0.183994,0.183994,1.2e-05,1.2e-05,1.2e-05
Si3,k,24,0.978,0.0013,0,0.305826,0.117506,,1.6e-05,1.6e-05
Zn2,k,24,0.022,0.0013,0,0.305826,0.117506,,1.6e-05,1.6e-05
