Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Rb1,a,2,1,,0,0,0,,,
Rb2,d,6,1,,0.25,0.5,0,,,
In1,c,6,0.89,0.01,0.25,0,0.5,,,
Ge1,c,6,0.11,0.01,0.25,0,0.5,,,
In2,i,16,0.02,0.01,0.1839,0.1839,0.1839,1e-04,1e-04,1e-04
Ge2,i,16,0.98,0.01,0.1839,0.1839,0.1839,1e-04,1e-04,1e-04
In3,k,24,0.09,0.01,0,0.3013,0.1164,,1e-04,1e-04
Ge3,k,24,0.91,0.01,0,0.3013,0.1164,,1e-04,1e-04
