Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Ba1,c,6,1,,0,0.5,0.25,,,
Ba2,a,2,1,,0,0,0,,,
Ge1,k,24,0.993,0.007,0.11811,0.31209,0,7e-05,8e-05,
Al1,k,24,0.007,0.007,0.11811,0.31209,0,7e-05,8e-05,
Ge2,i,16,0.858,0.008,0.18382,0.18382,0.18382,5e-05,5e-05,5e-05
Al2,i,16,0.142,0.008,0.18382,0.18382,0.18382,5e-05,5e-05,5e-05
Al3,d,6,0.613,0.011,0.25,0.5,0,,,
Ge3,d,6,0.054,0.011,0.25,0.5,0,,,
