Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Ba1,a,2,1,,0,0,0,,,
Ba2,c,6,1,,0.25,0,0.5,,,
Ag1,d,6,0.816,0.002,0.25,0.5,0,,,
Si1,d,6,0.184,0.002,0.25,0.5,0,,,
Si2,i,16,1,,0.18432,0.18432,0.18432,4e-05,4e-05,4e-05
Si3,k,24,1,,0,0.1172,0.30405,,6e-05,5e-05
