Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Ba1,a,2,0.942,0.005,0,0,0,,,
Ba2,d,6,0.98,0.005,0.25,0.5,0,,,
Ge1,c,6,0.656,0.002,0.25,0,0.5,,,
Ga1,c,6,0.284,0.001,0.25,0,0.5,,,
Ge2,i,16,0.698,,0.1844,0.1844,0.1844,1e-04,1e-04,1e-04
Ga2,i,16,0.302,,0.1844,0.1844,0.1844,1e-04,1e-04,1e-04
Ge3,k,24,0.698,,0,0.3098,0.1185,,1e-04,1e-04
Ga3,k,24,0.302,,0,0.3098,0.1185,,1e-04,1e-04
