Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Ba1,a,2,0.9987,,0,0,0,,,
Ba2,d,6,0.9993,,0,0.25,0.5,,,
Ge1,c,6,0.3611,,0,0.5,0.25,,,
Ga1,c,6,0.4918,,0,0.5,0.25,,,
Mg1,c,6,0.1427,,0,0.5,0.25,,,
Ge2,k,24,0.357,,0,0.308359,0.1182,,,
Ga2,k,24,0.4862,,0,0.308359,0.1182,,,
Mg2,k,24,0.0986,,0,0.308359,0.1182,,,
Ge3,i,16,0.9476,,0.184585,0.184585,0.184585,,,
Mg3,i,16,0.0468,,0.184585,0.184585,0.184585,,,
