Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
K1,a,2,1,,0,0,0,,,
K2,d,6,0.975,0.003,0.25,0.5,0,,,
Si1,c,6,1,,0.25,0,0.5,,,
Si2,i,16,0.58,0.005,0.1898,0.18982,0.18982,1e-04,,
B1,i,16,0.419,0.005,0.1898,0.18982,0.18982,1e-04,,
Si3,k,24,0.953,0.004,0,0.2981,0.1227,,1e-04,1e-04
B2,k,24,0.046,0.004,0,0.2981,0.1227,,1e-04,1e-04
