Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Sr1,a,2,1,,0,0,0,,,
Sr2,d,6,1,,0,0.25,0.5,,,
Ga1,c,6,0.35,,0.25,0,0.5,,,
Ge1,c,6,0.65,,0.25,0,0.5,,,
Ga2,i,16,0.35,,0.184,0.184,0.184,,,
Ge2,i,16,0.65,,0.184,0.184,0.184,,,
Ga3,k,24,0.35,,0,0.31,0.117,,,
Ge3,k,24,0.65,,0,0.31,0.117,,,
