Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
I1,a,2,1,,0,0,0,,,
I2,d,6,1,,0,-0.25,0.5,,,
Sn1,k,24,0.714,0.008,0.31106,0.12771,0,0.00014,0.00015,
Sn2,k,24,0.144,0.006,0,0.3256,0.0538,,8e-04,0.001
As1,l,48,0.33334,,0.195,0.177,0.19,0.005,0.002,0.007
As2,k,24,0.25,,0.4798,0.231,0,0.001,7e-04,
