Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Ba1,a,2,1,,0,0,0,,,
Ba2,c,6,1,,0.25,0,0.5,,,
Ge1,d,6,0.117,0.003,0.25,0.5,0,,,
Cd1,d,6,0.713,,0.25,0.5,0,,,
Ge2,i,16,1.02,0.01,0.18344,0.18344,0.18344,2e-05,2e-05,2e-05
Ge3,k,24,0.811,0.003,0,0.11337,0.302,,8e-05,9e-05
Ge4,k,24,0.189,0.003,0,0.1303,0.3311,,4e-04,4e-04
