Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Ba1,a,2,1,,0,0,0,,,
Ba2,k,24,0.25,,0.2532,0.5395,0,7e-04,4e-04,
Sn1,c,6,0.456,0.04,0.25,0,0.5,,,
Ga1,c,6,0.544,0.04,0.25,0,0.5,,,
Sn2,i,16,0.612,0.024,0.18387,0.18387,0.18387,4e-05,4e-05,4e-05
Ga2,i,16,0.388,0.024,0.18387,0.18387,0.18387,4e-05,4e-05,4e-05
Sn3,k,24,0.728,,0,0.31193,0.11823,,6e-05,5e-05
Ga3,k,24,0.272,,0,0.31193,0.11823,,6e-05,5e-05
