Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Ba1,a,2,1,,0,0,0,,,
Ba2,j,24,0.25,,0.25,0.4876,0.9876,,2e-04,2e-04
Ga1,c,6,0.61,0.01,0.25,0,0.5,,,
Ge1,c,6,0.39,0.01,0.25,0,0.5,,,
Ga2,i,16,0.3,0.02,0.1845,0.1845,0.1845,1e-04,1e-04,1e-04
Ge2,i,16,0.7,0.02,0.1845,0.1845,0.1845,1e-04,1e-04,1e-04
Ga3,k,24,0.32,0.01,0,0.3085,0.1181,,1e-04,1e-04
Ge3,k,24,0.68,0.01,0,0.3085,0.1181,,1e-04,1e-04
