Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Si1,i,16,1,,0.18412,0.18412,0.18412,5e-05,5e-05,5e-05
Si2,k,24,1,,0,0.11719,0.30776,,7e-05,7e-05
Si3,d,6,1,,0.25,0.5,0,,,
Na1,a,2,1,,0,0,0,,,
Na2,c,6,1,,0.25,0,0.5,,,
