Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
I1,a,2,1,,0,0,0,,,
I2,d,6,1,,0.5,0,0.25,,,
Sn1,k,24,0.603,0.018,0.1261,0,0.3098,6e-04,,3e-04
Sn2,k,24,0.2,0.01,0.085,0,0.3261,9e-04,,5e-04
Cu1,k,24,0.2,0.03,0.1423,0,0.298,0.0014,,0.0011
As1,i,16,1,,0.18766,0.18766,0.18766,5e-05,5e-05,5e-05
As2,c,6,1,,0.25,0,0.5,,,
