Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Rb1,d,6,1,,0.25,0.5,0,,,
Rb2,a,2,1,,0,0,0,,,
Sn1,k,24,0.861,0.01,0,0.3117,0.1179,,2e-05,2e-05
Sn2,i,16,0.934,0.01,0.18343,0.18343,0.18343,2e-05,2e-05,2e-05
Sn3,c,6,0.579,0.012,0.25,0,0.5,,,
Ga1,k,24,0.139,0.01,0,0.3117,0.1179,,2e-05,2e-05
Ga2,i,16,0.066,0.01,0.18343,0.18343,0.18343,2e-05,2e-05,2e-05
Ga3,c,6,0.421,0.012,0.25,0,0.5,,,
