Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
Si1,c,6,1,,0.25,0,0.5,,,
Si2,i,16,1,,0.1847,0.1847,0.1847,2e-04,2e-04,2e-04
Si3,k,24,1,,0,0.3088,0.1173,,2e-04,2e-04
Na1,a,2,1,,0,0,0,,,
Na2,d,6,1,,0.25,0.5,0,,,
