Label,WyckoffSymbol,WyckoffMultiplicity,Occupancy,OccupancyError,x_a,y_b,z_c,x_error,y_error,z_error
I1,a,2,1,,0,0,0,,,
I2,d,6,1,,0.25,0.5,0,,,
Sn1,k,24,0.63,0.014,0,0.3099,0.1236,,8e-04,9e-04
In1,k,24,0.207,0.016,0,0.321,0.131,,0.003,0.003
Sn2,k,24,0.081,0.004,0,0.3258,0.0494,,8e-04,0.0016
As1,i,16,1,,0.18822,0.18822,0.18822,6e-05,6e-05,6e-05
As2,g,12,0.48,0.004,0,0.5,0.2341,,,9e-04
